generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2555	0	10	0.263158	none	
ConcentrationScaler	388	371	3	0.0789474	2.52133	
TimeSizeRateMixer	1273	1282	6	0.157895	0.252365	
TimeRootSizeMixer	1298	1158	6	0.157895	0.16458	
EventTimeScaler	5126	4143	1	0.0263158	1.24072	
RootPopulationSizeScaler0	1973	1504	1	0.0263158	0.378825	
LeafPopulationSizeScaler0	2338	1182	1	0.0263158	1.91358	
RootPopulationSizeScaler1	1735	1775	1	0.0263158	0.44098	
LeafPopulationSizeScaler1	2572	958	1	0.0263158	2.03216	
RootPopulationSizeScaler2	1857	1670	1	0.0263158	0.422313	
LeafPopulationSizeScaler2	2296	1219	1	0.0263158	1.77834	
RootPopulationSizeScaler3	1888	1628	1	0.0263158	0.420238	
LeafPopulationSizeScaler3	2506	1030	1	0.0263158	1.84547	
RootPopulationSizeScaler4	1853	1663	1	0.0263158	0.416284	
LeafPopulationSizeScaler4	2365	1142	1	0.0263158	1.98024	
RootPopulationSizeScaler5	1792	1755	1	0.0263158	0.430723	
LeafPopulationSizeScaler5	2244	1285	1	0.0263158	1.53398	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5160	0	10	0.263158	none	
ConcentrationScaler	761	784	3	0.0789474	2.5993	
TimeSizeRateMixer	2371	2471	6	0.157895	0.257816	
TimeRootSizeMixer	2509	2370	6	0.157895	0.17292	
EventTimeScaler	9428	8671	1	0.0263158	1.28748	
RootPopulationSizeScaler0	3810	3158	1	0.0263158	0.401235	
LeafPopulationSizeScaler0	4349	2666	1	0.0263158	2.10547	
RootPopulationSizeScaler1	3389	3608	1	0.0263158	0.454303	
LeafPopulationSizeScaler1	4799	2224	1	0.0263158	2.34275	
RootPopulationSizeScaler2	3584	3444	1	0.0263158	0.438332	
LeafPopulationSizeScaler2	4342	2702	1	0.0263158	1.96966	
RootPopulationSizeScaler3	3612	3418	1	0.0263158	0.435961	
LeafPopulationSizeScaler3	4665	2358	1	0.0263158	2.10043	
RootPopulationSizeScaler4	3609	3392	1	0.0263158	0.434742	
LeafPopulationSizeScaler4	4431	2573	1	0.0263158	2.20477	
RootPopulationSizeScaler5	3440	3600	1	0.0263158	0.441795	
LeafPopulationSizeScaler5	4212	2816	1	0.0263158	1.66794	
generation 30000:
