model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.93	0.93	0.025859	500.49
0,1,1,1,1,1	0.02	0.95	0.007389	2.74156
0,0,0,0,0,1	0.0155556	0.965556	0.007516	2.08656
0,1,0,0,0,0	0.00444444	0.97	0.007462	0.593805
0,0,0,1,0,0	0.00444444	0.974444	0.007365	0.601684
0,1,1,1,1,0	0.00333333	0.977778	0.001858	1.7967
0,0,0,1,0,1	0.00222222	0.98	0.001812	1.2269
0,0,0,0,1,0	0.00222222	0.982222	0.00729	0.303283
0,0,1,1,0,0	0.00222222	0.984444	0.001819	1.22217
0,0,1,1,0,1	0.00111111	0.985556	0.001263	0.879606
0,0,1,0,1,0	0.00111111	0.986667	0.00182	0.610067
0,1,0,0,1,0	0.00111111	0.987778	0.001841	0.603096
0,1,0,1,0,0	0.00111111	0.988889	0.001835	0.605071
0,1,0,1,1,1	0.00111111	0.99	0.001848	0.600807
0,1,1,0,0,0	0.00111111	0.991111	0.001901	0.584026
0,1,1,0,0,1	0.00111111	0.992222	0.001173	0.94718
0,1,1,0,1,0	0.00111111	0.993333	0.001221	0.909901
0,1,1,0,1,1	0.00111111	0.994444	0.001903	0.583411
0,1,1,1,0,1	0.00111111	0.995556	0.001838	0.604082
0,0,1,0,0,0	0.00111111	0.996667	0.007451	0.148176
0,0,0,1,1,1	0.00111111	0.997778	0.001187	0.935996
0,1,1,1,1,2	0.00111111	0.998889	0.00474	0.23356
0,1,2,0,1,1	0.00111111	1	0.001518	0.731659
