model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.791111	0.791111	0.025898	142.449
0,0,0,0,0,1	0.0222222	0.813333	0.007411	3.04397
0,0,0,1,0,0	0.0222222	0.835556	0.007368	3.06186
0,1,1,1,1,1	0.0188889	0.854444	0.007459	2.56186
0,0,0,0,1,0	0.0177778	0.872222	0.007479	2.40195
0,1,0,0,0,0	0.0111111	0.883333	0.007424	1.50223
0,0,1,0,0,0	0.00888889	0.892222	0.007245	1.22893
0,1,1,1,0,1	0.00666667	0.898889	0.001806	3.70946
0,1,0,1,0,0	0.00555556	0.904444	0.001856	3.00443
0,1,0,1,1,1	0.00444444	0.908889	0.001878	2.37268
0,1,0,0,1,0	0.00444444	0.913333	0.001884	2.36511
0,1,0,1,0,1	0.00444444	0.917778	0.001211	3.68198
0,0,1,1,0,0	0.00444444	0.922222	0.001859	2.39698
0,1,1,1,0,0	0.00333333	0.925556	0.001224	2.72908
0,0,0,0,1,1	0.00333333	0.928889	0.001857	1.79767
0,1,1,0,0,0	0.00333333	0.932222	0.001885	1.77092
0,1,0,0,1,1	0.00333333	0.935556	0.001264	2.64261
0,0,1,0,0,1	0.00333333	0.938889	0.001873	1.78228
0,1,1,1,1,0	0.00333333	0.942222	0.001899	1.75784
0,1,1,0,1,1	0.00333333	0.945556	0.001847	1.80742
0,0,1,1,1,1	0.00333333	0.948889	0.001869	1.78611
0,0,1,0,0,2	0.00222222	0.951111	0.004758	0.465863
0,0,0,1,0,2	0.00222222	0.953333	0.004658	0.475912
0,0,0,1,0,1	0.00222222	0.955556	0.001845	1.20491
0,1,1,0,1,0	0.00222222	0.957778	0.00129	1.72426
0,1,0,0,0,2	0.00222222	0.96	0.00472	0.469631
0,1,2,2,0,2	0.00222222	0.962222	0.001564	1.4218
0,0,1,0,2,0	0.00222222	0.964444	0.004767	0.464979
0,0,1,0,1,1	0.00222222	0.966667	0.001208	1.84146
0,0,1,1,1,0	0.00222222	0.968889	0.001227	1.81291
0,0,0,1,1,0	0.00111111	0.97	0.001813	0.612427
0,1,0,1,0,2	0.00111111	0.971111	0.001639	0.677562
0,1,0,1,1,0	0.00111111	0.972222	0.001209	0.918943
0,0,0,1,1,1	0.00111111	0.973333	0.001162	0.956157
0,1,0,1,1,2	0.00111111	0.974444	0.001607	0.691076
0,1,0,2,0,0	0.00111111	0.975556	0.004741	0.233511
0,1,0,0,2,3	0.00111111	0.976667	0.006246	0.176977
0,1,1,0,0,1	0.00111111	0.977778	0.001197	0.928167
0,1,1,0,0,2	0.00111111	0.978889	0.001532	0.724963
0,1,0,0,0,1	0.00111111	0.98	0.001913	0.580355
0,0,1,2,0,1	0.00111111	0.981111	0.001559	0.712388
0,0,1,1,2,0	0.00111111	0.982222	0.001592	0.697598
0,0,0,0,1,2	0.00111111	0.983333	0.004809	0.230193
0,0,1,1,0,1	0.00111111	0.984444	0.00125	0.888765
0,0,1,0,1,0	0.00111111	0.985556	0.001799	0.617202
0,1,1,2,0,2	0.00111111	0.986667	0.000809	1.37385
0,1,1,2,1,1	0.00111111	0.987778	0.004737	0.233709
0,1,2,0,0,0	0.00111111	0.988889	0.004771	0.232035
0,1,2,0,2,2	0.00111111	0.99	0.001602	0.693237
0,1,2,1,0,2	0.00111111	0.991111	0.000805	1.38069
0,1,2,1,1,0	0.00111111	0.992222	0.001547	0.717923
0,1,2,1,1,1	0.00111111	0.993333	0.004687	0.236214
0,1,2,1,1,2	0.00111111	0.994444	0.001558	0.712846
0,1,2,1,2,0	0.00111111	0.995556	0.00079	1.40692
0,1,2,1,3,4	0.00111111	0.996667	0.019053	0.0572694
0,0,0,1,2,0	0.00111111	0.997778	0.0048	0.230627
0,1,2,2,1,2	0.00111111	0.998889	0.001626	0.682988
0,1,2,3,2,2	0.00111111	1	0.006455	0.171211
