model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.976667	0.976667	0.02582	1579.26
0,1,1,1,1,1	0.00444444	0.981111	0.007355	0.602509
0,1,0,0,0,0	0.00222222	0.983333	0.007396	0.298905
0,0,0,1,0,0	0.00222222	0.985556	0.007215	0.306459
0,0,1,0,0,0	0.00222222	0.987778	0.007459	0.296361
0,1,1,0,0,1	0.00222222	0.99	0.001175	1.89324
0,0,0,0,0,1	0.00222222	0.992222	0.007372	0.299885
0,0,1,1,0,1	0.00111111	0.993333	0.001209	0.918943
0,0,0,0,1,0	0.00111111	0.994444	0.007364	0.14994
0,1,0,0,0,1	0.00111111	0.995556	0.001892	0.586809
0,0,1,0,1,1	0.00111111	0.996667	0.001289	0.861841
0,1,1,1,0,0	0.00111111	0.997778	0.00119	0.933633
0,1,1,1,0,1	0.00111111	0.998889	0.001777	0.624857
0,0,1,1,1,1	0.00111111	1	0.001753	0.633427
