model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.665556	0.665556	0.025922	74.78
0,1,0,0,0,0	0.0355556	0.701111	0.0073	5.01332
0,0,0,1,0,0	0.0344444	0.735556	0.007401	4.78438
0,0,1,0,0,0	0.0255556	0.761111	0.00753	3.45661
0,0,0,0,0,1	0.02	0.781111	0.007295	2.77715
0,1,1,1,1,1	0.0166667	0.797778	0.007385	2.27813
0,0,0,0,1,0	0.0166667	0.814444	0.007299	2.30517
0,1,0,1,1,0	0.00888889	0.823333	0.00127	7.05293
0,1,0,1,0,0	0.00777778	0.831111	0.001895	4.1287
0,1,0,0,1,0	0.00666667	0.837778	0.001873	3.57653
0,0,1,0,1,1	0.00666667	0.844444	0.001204	5.56755
0,0,0,0,1,1	0.00666667	0.851111	0.001835	3.65073
0,1,1,0,0,0	0.00666667	0.857778	0.001931	3.4689
0,0,1,0,0,1	0.00666667	0.864444	0.00185	3.62108
0,0,1,1,1,1	0.00555556	0.87	0.001856	3.00443
0,1,1,1,0,1	0.00555556	0.875556	0.001807	3.08605
0,1,0,1,0,1	0.00555556	0.881111	0.001195	4.66939
0,1,0,0,0,1	0.00555556	0.886667	0.001839	3.03226
0,0,0,1,0,2	0.00555556	0.892222	0.004734	1.17451
0,0,1,1,0,0	0.00555556	0.897778	0.001817	3.06904
0,0,1,0,1,0	0.00444444	0.902222	0.001881	2.36889
0,0,1,0,0,2	0.00444444	0.906667	0.0047	0.945384
0,1,0,1,1,1	0.00444444	0.911111	0.001767	2.52201
0,0,1,1,0,1	0.00333333	0.914444	0.001286	2.59734
0,1,0,2,0,0	0.00333333	0.917778	0.004696	0.708853
0,0,0,1,0,1	0.00333333	0.921111	0.001817	1.83732
0,1,1,0,0,1	0.00333333	0.924444	0.001252	2.66797
0,1,1,1,0,0	0.00333333	0.927778	0.001269	2.63218
0,1,2,3,0,0	0.00333333	0.931111	0.006492	0.511825
0,1,0,0,1,1	0.00333333	0.934444	0.00118	2.83096
0,1,0,0,0,2	0.00333333	0.937778	0.004714	0.706134
0,1,2,2,2,0	0.00222222	0.94	0.001601	1.38889
0,1,2,1,1,1	0.00222222	0.942222	0.00472	0.469631
0,0,0,1,2,1	0.00222222	0.944444	0.001513	1.4698
0,0,0,1,2,0	0.00222222	0.946667	0.004774	0.464294
0,1,2,2,2,3	0.00222222	0.948889	0.006388	0.346422
0,0,1,0,2,1	0.00222222	0.951111	0.001616	1.37597
0,1,1,0,1,0	0.00222222	0.953333	0.001193	1.86464
0,1,2,0,2,2	0.00222222	0.955556	0.001603	1.38715
0,1,1,1,1,0	0.00222222	0.957778	0.001781	1.24829
0,1,1,1,1,2	0.00222222	0.96	0.004784	0.463319
0,1,0,2,0,2	0.00222222	0.962222	0.001547	1.43744
0,1,0,2,2,0	0.00111111	0.963333	0.001571	0.706938
0,1,0,2,2,1	0.00111111	0.964444	0.000797	1.39456
0,1,0,1,2,2	0.00111111	0.965556	0.000755	1.4722
0,1,0,1,2,1	0.00111111	0.966667	0.00157	0.707389
0,1,0,1,2,0	0.00111111	0.967778	0.001542	0.720254
0,0,1,2,3,3	0.00111111	0.968889	0.003174	0.349344
0,0,1,2,1,1	0.00111111	0.97	0.001583	0.701571
0,0,1,1,2,1	0.00111111	0.971111	0.001571	0.706938
0,0,1,1,2,0	0.00111111	0.972222	0.001538	0.72213
0,0,1,1,1,0	0.00111111	0.973333	0.001223	0.908411
0,1,1,1,2,1	0.00111111	0.974444	0.004747	0.233214
0,1,1,2,1,1	0.00111111	0.975556	0.004713	0.234904
0,1,1,2,1,2	0.00111111	0.976667	0.001532	0.724963
0,1,1,2,2,1	0.00111111	0.977778	0.001631	0.680891
0,1,2,0,0,0	0.00111111	0.978889	0.004757	0.232721
0,1,2,0,0,3	0.00111111	0.98	0.006602	0.167374
0,1,2,0,2,0	0.00111111	0.981111	0.001601	0.69367
0,0,1,0,2,3	0.00111111	0.982222	0.006423	0.17207
0,1,2,0,3,0	0.00111111	0.983333	0.006537	0.169049
0,0,1,0,2,0	0.00111111	0.984444	0.004695	0.235809
0,1,2,1,1,2	0.00111111	0.985556	0.001595	0.696284
0,1,2,1,2,1	0.00111111	0.986667	0.001554	0.714684
0,1,2,1,2,2	0.00111111	0.987778	0.001517	0.732142
0,1,2,1,3,1	0.00111111	0.988889	0.006481	0.17052
0,1,2,2,0,2	0.00111111	0.99	0.001502	0.739465
0,0,0,1,2,3	0.00111111	0.991111	0.006506	0.16986
0,0,0,1,1,1	0.00111111	0.992222	0.001237	0.898117
0,0,0,1,1,0	0.00111111	0.993333	0.001794	0.618925
0,1,2,3,0,1	0.00111111	0.994444	0.003352	0.330733
0,1,2,3,0,2	0.00111111	0.995556	0.003085	0.359454
0,1,2,3,0,3	0.00111111	0.996667	0.003188	0.347805
0,1,2,3,1,0	0.00111111	0.997778	0.003263	0.339785
0,1,2,3,1,4	0.00111111	0.998889	0.018941	0.0576146
0,1,2,3,3,2	0.00111111	1	0.003193	0.347258
