model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.89	0.89	0.026096	301.953
0,0,0,1,0,0	0.0222222	0.912222	0.00745	3.02791
0,0,0,0,1,0	0.0166667	0.928889	0.007438	2.26178
0,1,1,1,1,1	0.0111111	0.94	0.007409	1.50529
0,0,0,0,0,1	0.00666667	0.946667	0.00732	0.910148
0,0,1,0,0,0	0.00666667	0.953333	0.007434	0.896088
0,1,0,1,0,1	0.00555556	0.958889	0.001246	4.47803
0,1,0,0,0,0	0.00333333	0.962222	0.007354	0.45144
0,0,0,1,0,1	0.00333333	0.965556	0.001748	1.90997
0,1,0,0,1,0	0.00333333	0.968889	0.001829	1.82524
0,1,1,1,0,1	0.00222222	0.971111	0.001852	1.20035
0,1,0,1,1,0	0.00222222	0.973333	0.001151	1.93276
0,0,1,1,0,1	0.00222222	0.975556	0.001192	1.86621
0,0,1,1,2,0	0.00111111	0.976667	0.001536	0.723072
0,0,1,1,2,1	0.00111111	0.977778	0.001612	0.688929
0,0,1,2,2,0	0.00111111	0.978889	0.001529	0.726387
0,0,1,2,3,0	0.00111111	0.98	0.006548	0.168764
0,0,0,1,2,0	0.00111111	0.981111	0.004843	0.228569
0,1,0,0,0,1	0.00111111	0.982222	0.001839	0.603753
0,1,0,0,0,2	0.00111111	0.983333	0.004742	0.233461
0,0,1,1,1,0	0.00111111	0.984444	0.001204	0.922764
0,1,0,0,1,1	0.00111111	0.985556	0.001222	0.909155
0,0,1,0,1,2	0.00111111	0.986667	0.001586	0.700241
0,0,1,0,1,1	0.00111111	0.987778	0.001183	0.939164
0,1,0,1,1,1	0.00111111	0.988889	0.001837	0.604411
0,1,0,2,1,0	0.00111111	0.99	0.001616	0.687221
0,1,0,2,2,2	0.00111111	0.991111	0.001542	0.720254
0,1,1,0,1,0	0.00111111	0.992222	0.001211	0.917424
0,1,1,0,1,1	0.00111111	0.993333	0.001937	0.57315
0,0,0,1,1,0	0.00111111	0.994444	0.00188	0.590562
0,1,1,1,1,0	0.00111111	0.995556	0.001834	0.605402
0,0,0,0,1,1	0.00111111	0.996667	0.001742	0.637434
0,1,1,2,0,1	0.00111111	0.997778	0.001622	0.684675
0,1,1,2,2,3	0.00111111	0.998889	0.00315	0.352014
0,1,2,3,2,1	0.00111111	1	0.003122	0.355181
