model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,1,0	0.39	0.39	0.007291	87.0502
0,0,0,1,2,0	0.0844444	0.474444	0.004824	19.0274
0,0,0,1,2,1	0.0411111	0.515556	0.001594	26.8541
0,0,0,0,1,2	0.04	0.555556	0.004816	8.61005
0,1,1,1,2,1	0.0333333	0.588889	0.004813	7.13002
0,1,0,0,2,0	0.0333333	0.622222	0.004712	7.28359
0,0,1,0,2,0	0.0277778	0.65	0.004842	5.87218
0,0,1,1,2,1	0.0266667	0.676667	0.001549	17.6597
0,0,0,1,2,3	0.0255556	0.702222	0.006414	4.06261
0,1,0,0,2,3	0.0144444	0.716667	0.00636	2.28977
0,1,0,1,2,1	0.0144444	0.731111	0.001639	8.92747
0,1,1,2,3,1	0.0111111	0.742222	0.006552	1.70365
0,1,1,0,2,0	0.0111111	0.753333	0.001511	7.42487
0,0,1,2,3,0	0.01	0.763333	0.006477	1.54942
0,0,0,1,1,0	0.01	0.773333	0.001833	5.50054
0,1,1,2,3,4	0.00888889	0.782222	0.018738	0.469664
0,1,0,1,2,0	0.00888889	0.791111	0.001566	5.71811
0,1,1,2,3,2	0.00888889	0.8	0.003209	2.78586
0,1,1,0,2,1	0.00888889	0.808889	0.001547	5.78845
0,0,1,1,2,0	0.00777778	0.816667	0.001535	5.09884
0,0,0,0,1,1	0.00777778	0.824444	0.001818	4.3039
0,0,1,0,2,1	0.00777778	0.832222	0.001595	4.90674
0,0,1,2,3,1	0.00666667	0.838889	0.003239	2.06535
0,1,0,2,3,0	0.00666667	0.845556	0.00641	1.04031
0,1,1,2,3,0	0.00666667	0.852222	0.003324	2.01236
0,1,0,0,2,1	0.00666667	0.858889	0.0016	4.18792
0,1,2,3,4,5	0.00666667	0.865556	0.153297	0.037069
0,1,0,2,3,4	0.00555556	0.871111	0.019223	0.285034
0,1,2,3,4,2	0.00555556	0.876667	0.018947	0.289267
0,1,2,3,4,0	0.00555556	0.882222	0.018974	0.288847
0,0,1,2,3,2	0.00555556	0.887778	0.003146	1.77019
0,1,2,2,3,2	0.00555556	0.893333	0.006424	0.864057
0,1,2,3,4,1	0.00555556	0.898889	0.018839	0.290957
0,1,2,0,3,2	0.00444444	0.903333	0.003259	1.36537
0,1,2,1,3,1	0.00444444	0.907778	0.006463	0.686281
0,0,1,0,2,3	0.00444444	0.912222	0.006659	0.66595
0,1,2,2,3,4	0.00444444	0.916667	0.0192	0.228051
0,1,2,3,4,3	0.00444444	0.921111	0.018854	0.232318
0,1,1,1,2,0	0.00444444	0.925556	0.001621	2.74957
0,0,0,1,1,2	0.00444444	0.93	0.001542	2.89066
0,0,1,2,3,4	0.00444444	0.934444	0.018979	0.230758
0,1,0,2,3,1	0.00444444	0.938889	0.003196	1.39237
0,1,0,2,3,2	0.00444444	0.943333	0.00323	1.37767
0,1,2,1,3,4	0.00333333	0.946667	0.018993	0.172746
0,1,1,1,2,3	0.00333333	0.95	0.006448	0.515341
0,0,1,1,2,3	0.00333333	0.953333	0.003339	0.998297
0,0,0,1,1,1	0.00333333	0.956667	0.001236	2.70255
0,0,1,2,3,3	0.00333333	0.96	0.003183	1.04739
0,0,0,1,2,2	0.00333333	0.963333	0.001554	2.14883
0,0,0,0,0,0	0.00222222	0.965556	0.0259	0.083764
0,1,1,0,2,3	0.00222222	0.967778	0.003244	0.684324
0,0,1,1,1,1	0.00222222	0.97	0.001859	1.19582
0,0,1,2,2,2	0.00222222	0.972222	0.001629	1.36497
0,1,2,2,3,0	0.00222222	0.974444	0.003235	0.686234
0,1,2,1,3,0	0.00222222	0.976667	0.003164	0.701683
0,1,2,0,3,0	0.00222222	0.978889	0.006308	0.350844
0,1,0,1,2,3	0.00222222	0.981111	0.003307	0.671245
0,1,1,1,0,1	0.00111111	0.982222	0.001835	0.605071
0,1,2,0,3,1	0.00111111	0.983333	0.003272	0.338847
0,1,0,1,1,2	0.00111111	0.984444	0.001586	0.700241
0,1,2,0,3,4	0.00111111	0.985556	0.019015	0.0573861
0,1,0,2,2,0	0.00111111	0.986667	0.001626	0.682988
0,1,0,1,1,1	0.00111111	0.987778	0.001897	0.585259
0,1,2,1,3,2	0.00111111	0.988889	0.003236	0.342629
0,1,0,0,1,0	0.00111111	0.99	0.001821	0.609732
0,1,0,2,2,1	0.00111111	0.991111	0.000808	1.37555
0,1,2,2,3,1	0.00111111	0.992222	0.003279	0.338121
0,0,1,2,2,3	0.00111111	0.993333	0.003289	0.33709
0,1,1,2,2,0	0.00111111	0.994444	0.000813	1.36709
0,0,1,2,1,2	0.00111111	0.995556	0.000817	1.36039
0,1,1,0,0,1	0.00111111	0.996667	0.001218	0.912145
0,0,1,0,1,1	0.00111111	0.997778	0.001198	0.927391
0,0,1,0,1,0	0.00111111	0.998889	0.001842	0.602768
0,1,0,2,1,0	0.00111111	1	0.001584	0.701127
