model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.737778	0.737778	0.025998	105.409
0,0,0,0,0,1	0.0555556	0.793333	0.007352	7.9422
0,0,0,0,1,0	0.0266667	0.82	0.007395	3.67744
0,0,1,0,0,0	0.0155556	0.835556	0.00736	2.13112
0,1,0,0,0,0	0.0144444	0.85	0.007315	1.98892
0,1,1,1,1,1	0.0144444	0.864444	0.007447	1.9534
0,0,0,1,0,0	0.0133333	0.877778	0.007688	1.74423
0,1,1,1,1,0	0.0122222	0.89	0.001841	6.70868
0,0,1,1,1,0	0.00555556	0.895556	0.001195	4.66939
0,0,0,1,1,1	0.00555556	0.901111	0.00123	4.53636
0,0,1,0,1,0	0.00444444	0.905556	0.001862	2.39311
0,1,0,1,0,0	0.00444444	0.91	0.001872	2.3803
0,0,0,0,1,1	0.00444444	0.914444	0.001814	2.45655
0,1,1,0,1,1	0.00444444	0.918889	0.00185	2.40866
0,0,1,0,0,1	0.00333333	0.922222	0.001928	1.73135
0,1,1,0,0,0	0.00333333	0.925556	0.001825	1.82925
0,1,0,0,1,0	0.00333333	0.928889	0.001851	1.80351
0,0,0,1,0,1	0.00333333	0.932222	0.001859	1.79573
0,1,1,1,0,1	0.00333333	0.935556	0.001882	1.77374
0,0,0,1,1,0	0.00333333	0.938889	0.001883	1.7728
0,0,0,0,1,2	0.00333333	0.942222	0.004727	0.704183
0,1,1,0,1,0	0.00333333	0.945556	0.001207	2.76756
0,1,0,0,0,2	0.00333333	0.948889	0.004625	0.719787
0,0,1,2,1,0	0.00333333	0.952222	0.0016	2.08696
0,1,2,2,2,2	0.00222222	0.954444	0.00475	0.466651
0,1,1,2,1,2	0.00222222	0.956667	0.001635	1.35996
0,1,0,0,0,1	0.00222222	0.958889	0.001837	1.21017
0,0,1,1,2,0	0.00222222	0.961111	0.001528	1.45535
0,1,2,2,0,2	0.00222222	0.963333	0.001634	1.36079
0,1,0,1,2,2	0.00222222	0.965556	0.00078	2.85312
0,1,0,1,0,2	0.00222222	0.967778	0.001594	1.39499
0,1,2,1,0,0	0.00222222	0.97	0.001565	1.42089
0,1,0,0,2,2	0.00111111	0.971111	0.001633	0.680055
0,1,0,1,0,1	0.00111111	0.972222	0.001263	0.879606
0,1,0,0,2,0	0.00111111	0.973333	0.004624	0.239447
0,1,0,1,1,0	0.00111111	0.974444	0.001252	0.887344
0,1,0,1,1,1	0.00111111	0.975556	0.001767	0.628399
0,1,0,0,1,1	0.00111111	0.976667	0.001229	0.903971
0,1,0,2,0,0	0.00111111	0.977778	0.004745	0.233313
0,1,0,2,2,0	0.00111111	0.978889	0.001563	0.710562
0,0,1,2,0,1	0.00111111	0.98	0.001549	0.716994
0,1,1,0,0,1	0.00111111	0.981111	0.001273	0.872687
0,0,1,1,1,1	0.00111111	0.982222	0.001841	0.603096
0,0,1,1,0,2	0.00111111	0.983333	0.001579	0.703351
0,1,1,1,0,0	0.00111111	0.984444	0.001238	0.897391
0,0,1,1,0,1	0.00111111	0.985556	0.001288	0.862511
0,0,1,1,0,0	0.00111111	0.986667	0.001833	0.605733
0,0,1,0,0,2	0.00111111	0.987778	0.004655	0.237845
0,1,1,1,2,1	0.00111111	0.988889	0.00479	0.23111
0,1,1,2,0,0	0.00111111	0.99	0.001605	0.691939
0,0,0,1,2,2	0.00111111	0.991111	0.00158	0.702905
0,1,1,2,3,1	0.00111111	0.992222	0.006484	0.17044
0,1,2,0,1,2	0.00111111	0.993333	0.000793	1.4016
0,0,0,1,2,1	0.00111111	0.994444	0.001654	0.671407
0,1,2,1,1,2	0.00111111	0.995556	0.001621	0.685098
0,1,2,2,0,1	0.00111111	0.996667	0.000832	1.33584
0,0,0,1,1,2	0.00111111	0.997778	0.001555	0.714223
0,0,0,1,0,2	0.00111111	0.998889	0.004749	0.233115
0,1,2,2,2,3	0.00111111	1	0.006399	0.172719
