model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.937778	0.937778	0.026004	564.51
0,1,0,0,0,0	0.0233333	0.961111	0.007345	3.22877
0,0,1,0,0,0	0.0144444	0.975556	0.007377	1.97208
0,0,0,1,0,0	0.00333333	0.978889	0.007478	0.443898
0,1,0,0,0,1	0.00222222	0.981111	0.001821	1.22082
0,0,0,0,1,0	0.00222222	0.983333	0.007157	0.308961
0,0,0,0,0,1	0.00222222	0.985556	0.007436	0.297285
0,0,1,1,1,1	0.00222222	0.987778	0.00183	1.21481
0,0,1,0,1,0	0.00111111	0.988889	0.001909	0.581573
0,0,1,1,0,0	0.00111111	0.99	0.001824	0.608727
0,0,1,0,0,2	0.00111111	0.991111	0.004836	0.228902
0,0,1,0,0,1	0.00111111	0.992222	0.00182	0.610067
0,0,0,0,1,1	0.00111111	0.993333	0.001832	0.606064
0,1,0,1,1,1	0.00111111	0.994444	0.001793	0.619271
0,1,1,0,0,0	0.00111111	0.995556	0.001788	0.621006
0,1,1,0,0,1	0.00111111	0.996667	0.001213	0.915909
0,1,1,0,1,0	0.00111111	0.997778	0.001264	0.878909
0,1,1,0,1,1	0.00111111	0.998889	0.001892	0.586809
0,1,1,1,1,1	0.00111111	1	0.007333	0.150578
