generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2607	0	10	0.263158	none	
ConcentrationScaler	362	397	3	0.0789474	2.80278	
TimeSizeRateMixer	756	963	6	0.157895	0.218816	
TimeRootSizeMixer	848	859	6	0.157895	0.0436247	
EventTimeScaler	4210	2311	1	0.0263158	2.10203	
RootPopulationSizeScaler0	1832	1633	1	0.0263158	0.432272	
LeafPopulationSizeScaler0	2259	1224	1	0.0263158	2.09657	
RootPopulationSizeScaler1	1952	1503	1	0.0263158	0.381726	
LeafPopulationSizeScaler1	2297	1164	1	0.0263158	2.18916	
RootPopulationSizeScaler2	1780	1670	1	0.0263158	0.418489	
LeafPopulationSizeScaler2	2345	1121	1	0.0263158	2.08747	
RootPopulationSizeScaler3	1727	1733	1	0.0263158	0.446603	
LeafPopulationSizeScaler3	2352	1125	1	0.0263158	1.91996	
RootPopulationSizeScaler4	1839	1630	1	0.0263158	0.414541	
LeafPopulationSizeScaler4	2183	1299	1	0.0263158	1.72923	
RootPopulationSizeScaler5	1841	1656	1	0.0263158	0.41024	
LeafPopulationSizeScaler5	2220	1265	1	0.0263158	1.85716	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5258	0	10	0.263158	none	
ConcentrationScaler	720	809	3	0.0789474	2.85304	
TimeSizeRateMixer	1481	1897	6	0.157895	0.217503	
TimeRootSizeMixer	1709	1702	6	0.157895	0.045658	
EventTimeScaler	7715	5204	1	0.0263158	2.26972	
RootPopulationSizeScaler0	3536	3418	1	0.0263158	0.445108	
LeafPopulationSizeScaler0	4198	2743	1	0.0263158	2.29792	
RootPopulationSizeScaler1	3686	3201	1	0.0263158	0.399614	
LeafPopulationSizeScaler1	4323	2583	1	0.0263158	2.4336	
RootPopulationSizeScaler2	3491	3394	1	0.0263158	0.434993	
LeafPopulationSizeScaler2	4384	2544	1	0.0263158	2.32436	
RootPopulationSizeScaler3	3336	3564	1	0.0263158	0.455091	
LeafPopulationSizeScaler3	4425	2538	1	0.0263158	2.14541	
RootPopulationSizeScaler4	3518	3427	1	0.0263158	0.42745	
