model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.978889	0.978889	0.025911	1743.16
0,0,0,0,1,0	0.00444444	0.983333	0.007311	0.606162
0,0,0,1,0,0	0.00333333	0.986667	0.007395	0.448918
0,0,0,0,0,1	0.00222222	0.988889	0.007463	0.296201
0,0,0,1,1,0	0.00222222	0.991111	0.001855	1.1984
0,0,0,1,1,1	0.00111111	0.992222	0.001202	0.924301
0,0,1,0,1,0	0.00111111	0.993333	0.001867	0.594681
0,0,1,1,1,0	0.00111111	0.994444	0.001147	0.968676
0,1,0,0,0,0	0.00111111	0.995556	0.007281	0.151662
0,1,0,0,1,0	0.00111111	0.996667	0.001865	0.59532
0,1,0,0,1,1	0.00111111	0.997778	0.001224	0.907668
0,1,1,0,0,1	0.00111111	0.998889	0.001242	0.894497
0,1,1,1,0,1	0.00111111	1	0.001836	0.604741
