model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.858889	0.858889	0.026002	227.996
0,1,0,0,0,0	0.0188889	0.877778	0.007223	2.6462
0,0,0,1,0,0	0.0166667	0.894444	0.007497	2.24384
0,0,1,0,0,0	0.0155556	0.91	0.007317	2.14374
0,0,0,0,0,1	0.0133333	0.923333	0.007445	1.8016
0,1,1,1,1,1	0.00777778	0.931111	0.007469	1.04167
0,0,0,0,1,0	0.00666667	0.937778	0.007498	0.888382
0,1,1,1,0,1	0.00444444	0.942222	0.001846	2.41389
0,0,1,1,0,0	0.00444444	0.946667	0.00189	2.35759
0,1,0,0,0,1	0.00333333	0.95	0.001787	1.86822
0,0,1,0,0,1	0.00333333	0.953333	0.001821	1.83327
0,1,1,0,0,0	0.00333333	0.956667	0.001858	1.7967
0,0,1,0,1,1	0.00333333	0.96	0.001199	2.78605
0,1,1,1,0,0	0.00333333	0.963333	0.001212	2.75613
0,0,1,1,1,1	0.00333333	0.966667	0.001805	1.84955
0,0,1,1,0,1	0.00222222	0.968889	0.001216	1.82933
0,1,1,0,0,1	0.00222222	0.971111	0.001191	1.86777
0,0,1,0,1,0	0.00222222	0.973333	0.001793	1.23992
0,0,0,1,1,1	0.00222222	0.975556	0.001216	1.82933
0,1,1,0,1,1	0.00222222	0.977778	0.001839	1.20885
0,1,0,1,0,0	0.00222222	0.98	0.001891	1.17555
0,1,0,1,0,2	0.00222222	0.982222	0.001547	1.43744
0,1,0,1,1,0	0.00111111	0.983333	0.001254	0.885927
0,1,0,2,0,0	0.00111111	0.984444	0.004735	0.233808
0,1,0,0,1,1	0.00111111	0.985556	0.001181	0.940756
0,0,1,2,2,2	0.00111111	0.986667	0.001549	0.716994
0,1,1,0,1,0	0.00111111	0.987778	0.001221	0.909901
0,0,0,1,1,0	0.00111111	0.988889	0.001875	0.592139
0,0,0,1,0,2	0.00111111	0.99	0.004759	0.232623
0,0,0,1,0,1	0.00111111	0.991111	0.001973	0.562672
0,0,0,0,1,1	0.00111111	0.992222	0.001781	0.623451
0,1,1,2,3,1	0.00111111	0.993333	0.006451	0.171318
0,1,2,0,0,0	0.00111111	0.994444	0.004846	0.228427
0,1,2,1,1,1	0.00111111	0.995556	0.004796	0.23082
0,1,2,1,1,3	0.00111111	0.996667	0.006476	0.170652
0,1,2,2,0,1	0.00111111	0.997778	0.000786	1.41409
0,1,2,2,0,2	0.00111111	0.998889	0.001631	0.680891
0,1,2,2,2,2	0.00111111	1	0.00471	0.235055
