generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2643	0	10	0.263158	none	
ConcentrationScaler	414	392	3	0.0789474	2.78249	
TimeSizeRateMixer	824	887	6	0.157895	0.19546	
TimeRootSizeMixer	786	941	6	0.157895	0.0394196	
EventTimeScaler	4021	2535	1	0.0263158	1.96654	
RootPopulationSizeScaler0	1740	1686	1	0.0263158	0.414412	
LeafPopulationSizeScaler0	2173	1226	1	0.0263158	1.83246	
RootPopulationSizeScaler1	1730	1695	1	0.0263158	0.420711	
LeafPopulationSizeScaler1	2367	1047	1	0.0263158	1.61324	
RootPopulationSizeScaler2	1813	1610	1	0.0263158	0.404304	
LeafPopulationSizeScaler2	2269	1149	1	0.0263158	1.67213	
RootPopulationSizeScaler3	1774	1639	1	0.0263158	0.420314	
LeafPopulationSizeScaler3	2389	1090	1	0.0263158	1.50376	
RootPopulationSizeScaler4	1765	1659	1	0.0263158	0.419659	
LeafPopulationSizeScaler4	2161	1257	1	0.0263158	1.46462	
RootPopulationSizeScaler5	1709	1722	1	0.0263158	0.440127	
LeafPopulationSizeScaler5	2297	1130	1	0.0263158	1.95021	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5236	0	10	0.263158	none	
ConcentrationScaler	779	803	3	0.0789474	2.82545	
TimeSizeRateMixer	1655	1848	6	0.157895	0.199368	
TimeRootSizeMixer	1546	1965	6	0.157895	0.0393399	
EventTimeScaler	7617	5600	1	0.0263158	2.12072	
RootPopulationSizeScaler0	3468	3501	1	0.0263158	0.428742	
LeafPopulationSizeScaler0	4257	2704	1	0.0263158	2.02984	
RootPopulationSizeScaler1	3402	3535	1	0.0263158	0.432211	
LeafPopulationSizeScaler1	4552	2400	1	0.0263158	1.83672	
RootPopulationSizeScaler2	3558	3411	1	0.0263158	0.419811	
LeafPopulationSizeScaler2	4383	2609	1	0.0263158	1.87576	
RootPopulationSizeScaler3	3470	3502	1	0.0263158	0.430539	
LeafPopulationSizeScaler3	4518	2502	1	0.0263158	1.69	
RootPopulationSizeScaler4	3455	3494	1	0.0263158	0.430929	
LeafPopulationSizeScaler4	4108	2847	1	0.0263158	1.57972	
RootPopulationSizeScaler5	3364	3591	1	0.0263158	0.450853	
LeafPopulationSizeScaler5	4431	2574	1	0.0263158	2.17814	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7915	0	10	0.263158	none	
ConcentrationScaler	1131	1215	3	0.0789474	2.84443	
TimeSizeRateMixer	2433	2764	6	0.157895	0.202115	
TimeRootSizeMixer	2297	2898	6	0.157895	0.039557	
EventTimeScaler	10988	8770	1	0.0263158	2.19004	
RootPopulationSizeScaler0	5098	5255	1	0.0263158	0.435736	
LeafPopulationSizeScaler0	6094	4229	1	0.0263158	2.11493	
RootPopulationSizeScaler1	4963	5345	1	0.0263158	0.435956	
LeafPopulationSizeScaler1	6524	3807	1	0.0263158	1.9407	
RootPopulationSizeScaler2	5210	5135	1	0.0263158	0.429182	
LeafPopulationSizeScaler2	6281	4048	1	0.0263158	1.96947	
RootPopulationSizeScaler3	5036	5306	1	0.0263158	0.435778	
LeafPopulationSizeScaler3	6434	3971	1	0.0263158	1.78043	
RootPopulationSizeScaler4	5005	5292	1	0.0263158	0.434151	
LeafPopulationSizeScaler4	5900	4432	1	0.0263158	1.6366	
RootPopulationSizeScaler5	4988	5321	1	0.0263158	0.457952	
LeafPopulationSizeScaler5	6337	4009	1	0.0263158	2.28898	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10539	0	10	0.263158	none	
ConcentrationScaler	1496	1633	3	0.0789474	2.86191	
TimeSizeRateMixer	3213	3706	6	0.157895	0.20281	
TimeRootSizeMixer	3006	3801	6	0.157895	0.0395186	
EventTimeScaler	14276	11879	1	0.0263158	2.23861	
RootPopulationSizeScaler0	6659	7074	1	0.0263158	0.438842	
LeafPopulationSizeScaler0	7893	5819	1	0.0263158	2.1732	
RootPopulationSizeScaler1	6559	7146	1	0.0263158	0.439984	
LeafPopulationSizeScaler1	8478	5258	1	0.0263158	2.01337	
RootPopulationSizeScaler2	6859	6888	1	0.0263158	0.434101	
LeafPopulationSizeScaler2	8153	5575	1	0.0263158	2.03122	
RootPopulationSizeScaler3	6639	7098	1	0.0263158	0.440284	
LeafPopulationSizeScaler3	8294	5507	1	0.0263158	1.83641	
RootPopulationSizeScaler4	6571	7145	1	0.0263158	0.436926	
LeafPopulationSizeScaler4	7689	6053	1	0.0263158	1.67666	
RootPopulationSizeScaler5	6573	7165	1	0.0263158	0.46127	
LeafPopulationSizeScaler5	8217	5528	1	0.0263158	2.36578	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13246	0	10	0.263158	none	
ConcentrationScaler	1850	2036	3	0.0789474	2.88067	
TimeSizeRateMixer	3990	4645	6	0.157895	0.20333	
TimeRootSizeMixer	3772	4724	6	0.157895	0.0396009	
EventTimeScaler	17509	15263	1	0.0263158	2.26272	
RootPopulationSizeScaler0	8232	8922	1	0.0263158	0.441399	
LeafPopulationSizeScaler0	9694	7435	1	0.0263158	2.22156	
RootPopulationSizeScaler1	8142	8957	1	0.0263158	0.442867	
LeafPopulationSizeScaler1	10431	6738	1	0.0263158	2.06936	
RootPopulationSizeScaler2	8480	8685	1	0.0263158	0.43732	
LeafPopulationSizeScaler2	9994	7149	1	0.0263158	2.0777	
