model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.515556	0.515556	0.026077	39.7465
0,0,0,0,0,1	0.106667	0.622222	0.007378	16.0642
0,0,1,0,0,0	0.0266667	0.648889	0.007262	3.74529
0,0,0,0,1,1	0.0255556	0.674444	0.001828	14.3205
0,0,0,0,1,0	0.0255556	0.7	0.007354	3.53997
0,1,0,0,0,0	0.0211111	0.721111	0.007435	2.87909
0,0,0,0,1,2	0.02	0.741111	0.004835	4.20051
0,0,0,1,0,0	0.0122222	0.753333	0.007303	1.68192
0,1,1,1,1,1	0.0111111	0.764444	0.007381	1.51104
0,0,0,1,0,1	0.01	0.774444	0.001887	5.34285
0,1,1,1,1,2	0.00888889	0.783333	0.004686	1.90495
0,1,1,1,1,0	0.00888889	0.792222	0.001873	4.7794
0,0,1,1,0,0	0.00777778	0.8	0.001885	4.15065
0,0,0,1,0,2	0.00777778	0.807778	0.004859	1.6054
0,1,0,0,0,1	0.00777778	0.815556	0.001786	4.38116
0,0,1,0,0,2	0.00777778	0.823333	0.004775	1.63378
0,1,0,0,0,2	0.00666667	0.83	0.004711	1.41791
0,1,0,0,2,3	0.00666667	0.836667	0.006377	1.04573
0,0,0,1,1,1	0.00555556	0.842222	0.001212	4.60381
0,0,1,1,1,1	0.00555556	0.847778	0.001809	3.08263
0,0,1,0,1,1	0.00444444	0.852222	0.001238	3.60158
0,1,2,1,1,1	0.00444444	0.856667	0.004613	0.963298
0,1,0,1,0,1	0.00444444	0.861111	0.001225	3.63985
0,1,1,1,0,1	0.00444444	0.865556	0.001847	2.41258
0,1,0,0,1,1	0.00444444	0.87	0.001221	3.65179
0,0,1,1,0,1	0.00333333	0.873333	0.00121	2.76069
0,0,1,0,1,0	0.00333333	0.876667	0.001725	1.93549
0,1,0,1,1,2	0.00333333	0.88	0.001539	2.16981
0,1,0,1,1,0	0.00333333	0.883333	0.001187	2.81425
0,0,1,1,1,2	0.00333333	0.886667	0.00161	2.07397
0,1,0,1,0,2	0.00333333	0.89	0.001602	2.08435
0,0,0,1,2,1	0.00333333	0.893333	0.001574	2.12149
0,1,1,0,0,0	0.00333333	0.896667	0.001846	1.8084
0,0,0,1,1,0	0.00333333	0.9	0.001814	1.84036
0,1,0,0,1,0	0.00333333	0.903333	0.001793	1.86195
0,0,0,1,2,0	0.00333333	0.906667	0.004716	0.705833
0,0,1,2,3,3	0.00222222	0.908889	0.003255	0.682004
0,1,1,2,0,3	0.00222222	0.911111	0.003198	0.694199
0,1,1,1,2,2	0.00222222	0.913333	0.001532	1.45154
0,0,1,2,2,2	0.00222222	0.915556	0.001562	1.42362
0,1,2,1,1,0	0.00222222	0.917778	0.001556	1.42912
0,0,1,2,0,1	0.00222222	0.92	0.001532	1.45154
0,1,2,1,3,4	0.00222222	0.922222	0.01884	0.115988
0,1,1,1,0,2	0.00222222	0.924444	0.001518	1.46495
0,1,0,0,2,2	0.00222222	0.926667	0.001584	1.40382
0,0,1,0,0,1	0.00222222	0.928889	0.001819	1.22217
0,1,0,1,0,0	0.00222222	0.931111	0.001895	1.17306
0,0,0,1,2,3	0.00222222	0.933333	0.00644	0.343607
0,0,1,1,2,0	0.00222222	0.935556	0.001574	1.41275
0,0,1,0,2,3	0.00222222	0.937778	0.006484	0.34126
0,1,0,1,1,1	0.00222222	0.94	0.001854	1.19905
0,0,1,1,1,0	0.00222222	0.942222	0.001234	1.80261
0,1,1,1,0,0	0.00222222	0.944444	0.001184	1.87883
0,1,0,2,2,0	0.00222222	0.946667	0.001573	1.41365
0,1,1,0,1,2	0.00222222	0.948889	0.001636	1.35912
0,1,0,2,2,3	0.00222222	0.951111	0.003183	0.697481
0,1,2,2,3,2	0.00222222	0.953333	0.006357	0.348122
0,1,0,2,3,4	0.00111111	0.954444	0.018833	0.0579514
0,1,0,2,3,3	0.00111111	0.955556	0.003162	0.350674
0,1,1,0,0,1	0.00111111	0.956667	0.001225	0.906926
0,1,1,0,1,0	0.00111111	0.957778	0.001218	0.912145
0,1,0,2,2,1	0.00111111	0.958889	0.00083	1.33906
0,1,1,0,2,2	0.00111111	0.96	0.000791	1.40514
0,1,1,0,2,3	0.00111111	0.961111	0.00323	0.343268
0,1,0,2,0,0	0.00111111	0.962222	0.004795	0.230868
0,0,0,1,2,2	0.00111111	0.963333	0.001585	0.700684
0,1,0,0,2,1	0.00111111	0.964444	0.001586	0.700241
0,1,0,0,2,0	0.00111111	0.965556	0.00469	0.236062
0,0,1,0,1,2	0.00111111	0.966667	0.001576	0.704692
0,0,0,1,1,2	0.00111111	0.967778	0.001568	0.708293
0,1,1,1,2,0	0.00111111	0.968889	0.00158	0.702905
0,1,1,1,2,1	0.00111111	0.97	0.004743	0.233412
0,0,1,0,2,1	0.00111111	0.971111	0.001576	0.704692
0,1,1,1,2,3	0.00111111	0.972222	0.006532	0.16918
0,1,1,2,0,0	0.00111111	0.973333	0.001617	0.686796
0,0,1,0,2,2	0.00111111	0.974444	0.001514	0.733595
0,1,1,2,1,1	0.00111111	0.975556	0.004726	0.234255
0,1,2,0,0,1	0.00111111	0.976667	0.001585	0.700684
0,1,2,0,0,2	0.00111111	0.977778	0.001609	0.690216
0,1,2,0,1,1	0.00111111	0.978889	0.001609	0.690216
0,1,2,0,2,0	0.00111111	0.98	0.001512	0.734567
0,1,2,0,3,1	0.00111111	0.981111	0.003187	0.347914
0,1,2,1,0,0	0.00111111	0.982222	0.001541	0.720722
0,1,2,1,0,1	0.00111111	0.983333	0.001611	0.689358
0,0,1,2,1,1	0.00111111	0.984444	0.001575	0.70514
0,0,1,2,0,3	0.00111111	0.985556	0.006314	0.175059
0,1,2,1,1,2	0.00111111	0.986667	0.001597	0.695411
0,1,2,1,1,3	0.00111111	0.987778	0.006462	0.171024
0,1,2,1,3,1	0.00111111	0.988889	0.006474	0.170705
0,0,1,2,0,0	0.00111111	0.99	0.004693	0.23591
0,1,2,2,0,1	0.00111111	0.991111	0.00078	1.42497
0,1,2,2,0,2	0.00111111	0.992222	0.001641	0.676735
0,1,2,2,2,1	0.00111111	0.993333	0.001689	0.657471
0,0,1,1,0,2	0.00111111	0.994444	0.001605	0.691939
0,1,2,2,3,3	0.00111111	0.995556	0.003189	0.347695
0,1,2,3,0,0	0.00111111	0.996667	0.006451	0.171318
0,1,2,3,1,1	0.00111111	0.997778	0.006402	0.172638
0,1,2,3,3,1	0.00111111	0.998889	0.003247	0.341465
0,1,2,3,4,1	0.00111111	1	0.01902	0.0573707
