generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_PopulationA	ln_likelihood_PopulationA	ln_prior_PopulationA	root_height_PopulationA	mutation_rate_PopulationA	freq_1_PopulationA	pop_size_PopulationA	pop_size_PopulationB	pop_size_root_PopulationA	root_height_index_PopulationC	ln_likelihood_PopulationC	ln_prior_PopulationC	root_height_PopulationC	mutation_rate_PopulationC	freq_1_PopulationC	pop_size_PopulationC	pop_size_PopulationD	pop_size_root_PopulationC	root_height_index_PopulationE	ln_likelihood_PopulationE	ln_prior_PopulationE	root_height_PopulationE	mutation_rate_PopulationE	freq_1_PopulationE	pop_size_PopulationE	pop_size_PopulationF	pop_size_root_PopulationE	root_height_index_PopulationG	ln_likelihood_PopulationG	ln_prior_PopulationG	root_height_PopulationG	mutation_rate_PopulationG	freq_1_PopulationG	pop_size_PopulationG	pop_size_PopulationH	pop_size_root_PopulationG	root_height_index_PopulationI	ln_likelihood_PopulationI	ln_prior_PopulationI	root_height_PopulationI	mutation_rate_PopulationI	freq_1_PopulationI	pop_size_PopulationI	pop_size_PopulationJ	pop_size_root_PopulationI	root_height_index_PopulationK	ln_likelihood_PopulationK	ln_prior_PopulationK	root_height_PopulationK	mutation_rate_PopulationK	freq_1_PopulationK	pop_size_PopulationK	pop_size_PopulationL	pop_size_root_PopulationK
0	-4463.26765019817867	95.2443779099840526	6	5.86159513766626272	0	-756.023896980906329	13.7313452175781592	0.0169793271976838439	1	0.5	0.000410665566235712777	0.000410665566235712777	0.00044930240675672081	1	-726.82416274124455	13.8432331007248699	0.00530581083769103221	1	0.5	0.000464770316385590941	0.000464770316385590941	0.000483354376366773543	2	-742.782695652978532	7.63015850418504638	0.000881547107206451935	1	0.5	0.00360117628643228521	0.00360117628643228521	0.00341020506743190243	3	-760.97653574812	13.0176819676793656	0.00410820028097194645	1	0.5	0.000417217443579327295	0.000417217443579327295	0.000331417544041193255	4	-728.925702308374412	13.2504838875988504	0.00569120720605819676	1	0.5	0.000663207449876987844	0.000663207449876987844	0.000722464548209141629	5	-747.734656766554622	13.9341027982138428	0.00103125029844566753	1	0.5	0.000389266350131038566	0.000389266350131038566	0.000352561299063483872
100	-4399.41592946452329	76.0991465703647094	2	3.31279961008055368	0	-722.937466512753758	14.0457438585279561	0.000123041470567830907	1	0.5	0.000445240507054595806	0.000250742314768697197	0.000317788387311164207	0	-715.982057424850836	13.8275690011519288	0.000123041470567830907	1	0.5	0.000442024366043751199	0.000353055314569661403	0.000352416454124129612	0	-731.744472001257463	7.21973184043493355	0.000123041470567830907	1	0.5	0.00343919539670638772	0.00264530489364688589	0.00229164813509769852	1	-758.873208237930953	13.5467578838524592	0.00165459510198476246	1	0.5	0.000587597816688579643	0.000591334980904382351	0.000621674934194269154	1	-721.107132797326585	13.2059021329091788	0.00165459510198476246	1	0.5	0.00061643972809881549	0.000479067057421454973	0.000459707100666618225	1	-748.771592490403236	13.8974738602577723	0.00165459510198476246	1	0.5	0.00037345192432479288	0.000319764551524173767	0.000376613963675435112
200	-4394.1006029907403	85.6602417553126116	3	3.01775077044063789	0	-723.198068724675068	14.2304103347780018	0.000507736601618487184	1	0.5	0.000394676989072067304	0.000158427463340314324	0.000256065476010844113	1	-716.175254799947538	13.7367125470219484	0.000277918059636431526	1	0.5	0.000383481828407243272	0.00032968920991855588	0.000306120003653138179	1	-728.801143422243626	11.0710666922252798	0.000277918059636431526	1	0.5	0.00227910869085426546	0.00147946602590226235	0.00177661195703398439	2	-758.330759213327497	13.9323147348091538	0.0012333529131826036	1	0.5	0.000314599503704218188	0.000249320107871849831	0.000311420952609549806	0	-719.779640032871043	13.793386035463973	0.000507736601618487184	1	0.5	0.000374533893197131031	0.000430401990156906351	0.000436678908363559199	2	-747.815736797675413	14.083736398964227	0.0012333529131826036	1	0.5	0.000295624529201906174	0.000320412830196411462	0.00027802992402753998
300	-4396.72173173438205	77.4431239191163883	2	4.75830260027823648	0	-725.16752319726686	12.5544502030841141	0.000467712207090256358	1	0.5	0.00101187475984779261	3.50910536604390547e-05	0.000405313010652170254	0	-718.328955121608374	11.6469115948421589	0.000467712207090256358	1	0.5	0.000526101655219742893	0.000149695710336519459	0.000449455986712819062	0	-724.024098981164116	12.5359324792304516	0.000467712207090256358	1	0.5	0.00112160824895926473	0.00100265589817501578	0.000949481050808612483	0	-761.571536375472988	14.2937138285823391	0.000467712207090256358	1	0.5	0.000423389527824904099	4.4673718565462541e-05	0.000215064408572816448	0	-718.592112281670779	10.9719197882702808	0.000467712207090256358	1	0.5	0.000204015102309558114	0.000312239629796073328	0.000358772988254987054	1	-749.037505777198703	14.0900029803615716	0.00131428566658629365	1	0.5	0.000175631813146163155	0.000169311010622441409	0.000147702063018342595
400	-4388.92732943791361	85.7157745876613575	4	14.8034672454372949	0	-722.505621112401968	14.4991131907272965	0.00014694666134988825	1	0.5	0.000166702767812853273	0.000184920960018716444	0.000175843365533108654	1	-715.933296018666056	12.150247408461297	0.000168662041541853622	1	0.5	6.16572332445334382e-05	0.00123903466871338433	0.0008027014223264896	0	-719.444652477720524	14.0857324350434805	0.00014694666134988825	1	0.5	0.000262290589222834841	0.000512822184081711805	0.000380710689755138834	2	-760.066869268427467	13.3171721705539881	0.00159732489643289841	1	0.5	0.00115397020017253028	0.000327893884141751998	0.000690210866126133291	3	-721.708422415008272	13.1630543126173727	0.00137425338296481543	1	0.5	0.000540610641162065568	0.000712847009926731055	0.000535139413210505106	3	-749.268468145689667	10.9219875038208869	0.00137425338296481543	1	0.5	0.00029069770292944314	0.00212831658592725712	0.00150555855061858669
500	-4384.73724672580101	83.6775642030185764	3	14.9892524998883516	0	-723.090521983019585	14.5253334629226316	0.000348437054370640204	1	0.5	9.58948691585327845e-05	0.000104983863554120797	0.000105912572905996676	0	-716.672099807904715	13.3456613874279242	0.000348437054370640204	1	0.5	0.00017438578907055986	0.00128315191061606037	0.000749442161001108833	1	-719.412292751205314	13.8460058836594619	0.000802888460942806901	1	0.5	3.35961909186829912e-05	0.000272962842695988748	0.000126097729818316331	1	-759.102872537072813	13.8640792317868389	0.000802888460942806901	1	0.5	0.000298185252749920892	0.000663078320022758615	0.000453281586386964578	2	-719.626270109824191	13.7710503296101656	0.000566397319982744245	1	0.5	0.000945967049769244422	0.000141612843792895634	0.00052770750971370059	1	-746.833189536774285	13.2688782691274305	0.000802888460942806901	1	0.5	0.000341819585265653583	0.00119292691915255655	0.000716222789830243934
600	-4381.67134050926506	86.165695625355113	3	6.30846775214715993	0	-724.696518537324323	12.9164501935050833	0.000193135417781759369	1	0.5	0.000560638894850321143	0.000639503078662017254	0.00069661528173340574	1	-714.970646730070939	13.1952877783123022	0.000101149632123554296	1	0.5	8.29361030608368897e-05	0.00114283455126729843	0.000523697292867395209	0	-718.389525091120618	14.401066511512493	0.000193135417781759369	1	0.5	6.67660297808223571e-05	0.000393114564352157146	0.000225618972212541532	2	-760.452225794453398	13.2310766419946955	0.00158080360123429887	1	0.5	0.000310041280479210165	0.00130253157283140926	0.000769328663319969485	2	-717.978861682383695	14.6785761591277542	0.00158080360123429887	1	0.5	0.000106238358145989924	3.71446989998803592e-05	7.30991530988516023e-05	0	-745.183562673912547	13.2905478185391104	0.000193135417781759369	1	0.5	2.410970110525722e-05	0.000792283289074372041	0.000474374681839487711
700	-4384.70720369519677	84.6475696780722586	3	9.88625216908093485	0	-725.634156972338815	12.7162896506401015	0.000645059055704200711	1	0.5	0.000770850583886920808	0.000755856731796844105	0.000635479933376666855	0	-715.338452527107393	12.4832987094525123	0.000645059055704200711	1	0.5	5.05214532697288249e-05	0.000663040279733801167	0.000266258649462932935	1	-719.89919537193191	14.2704724689629039	0.000719681597838127971	1	0.5	0.000183745818465440791	0.000321484610386798967	0.000233242791580567899	2	-759.837557612044748	13.2528817059506423	0.00243843514264289237	1	0.5	0.00021719176896173187	0.000741556211334383681	0.000550473917990969481	0	-718.026891346714137	14.1162682211029455	0.000645059055704200711	1	0.5	2.09049930568686179e-05	1.6876521452070283e-06	1.30812600270329703e-05	0	-745.970949865059765	13.8574278442327525	0.000645059055704200711	1	0.5	0.000172295066776308078	0.000537532395669126548	0.000387301639244660458
800	-4382.01157735974994	88.4156623512802327	4	4.4134532871971297	0	-723.808732372697477	12.0929428546114384	0.000659595655385619489	1	0.5	0.000281955121207946369	0.000388174842675711247	0.000434043203069259817	1	-714.506007322499045	13.9541916650303044	0.000275504007996497003	1	0.5	4.17917038729544356e-05	0.000496908173773478795	0.000232916373937022654	2	-719.087767851817716	13.9490094417668615	0.000451256397501509008	1	0.5	3.69016715239640374e-05	0.000874471047554001139	0.000448790050460978296	3	-761.26955716906798	12.377350695987051	0.00182435839755419431	1	0.5	0.00143660957921492053	0.000357469159212071277	0.00103494073962241066	2	-717.991544936637865	14.0503749572345118	0.000451256397501509008	1	0.5	0.00059264361483203935	4.22403394585351156e-05	0.000338188694096574658	1	-745.34796770703008	11.5915003616757488	0.000275504007996497003	1	0.5	6.54453917925889396e-05	0.00111988734496967389	0.000767069247993557978
900	-4385.41188947107003	84.7577663637230927	2	6.8921921386156404	0	-723.372863050236219	14.0658730526440934	0.000610034084593181277	1	0.5	0.000348426443827877324	0.000295002574608059748	0.000291119171040020745	0	-718.431636879249481	14.1595598688482518	0.000610034084593181277	1	0.5	0.000496997509845730303	0.000120034863273374602	0.000284946482829383956	0	-719.075333179634868	14.313850874230031	0.000610034084593181277	1	0.5	6.11728610019873748e-05	0.000480563731215200029	0.000269410186145346571	0	-759.370189631598009	14.2925401110767822	0.000610034084593181277	1	0.5	0.000151327274125445687	0.000233180747872519515	0.000205208747738902145	1	-719.49785052562504	13.7861881118862861	0.0016479463094586067	1	0.5	0.000532537859671501656	0.000215136447580911537	0.000325641886787561997	0	-745.664016204726522	14.0010675238797866	0.000610034084593181277	1	0.5	0.000165252706699332554	0.000684851837541522565	0.000408270552733675039
