model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.895556	0.895556	0.025995	321.276
0,0,1,0,0,0	0.02	0.915556	0.007457	2.71637
0,0,0,0,1,0	0.0122222	0.927778	0.007303	1.68192
0,0,0,0,0,1	0.0111111	0.938889	0.007247	1.53919
0,1,0,0,0,0	0.00888889	0.947778	0.007433	1.19762
0,1,1,1,1,1	0.00555556	0.953333	0.007208	0.769468
0,0,1,0,1,1	0.00555556	0.958889	0.001243	4.48886
0,0,1,0,0,1	0.00444444	0.963333	0.001852	2.40606
0,1,0,1,0,1	0.00333333	0.966667	0.001281	2.60749
0,1,0,1,0,0	0.00222222	0.968889	0.00189	1.17617
0,0,1,0,0,2	0.00222222	0.971111	0.004719	0.469731
0,0,1,0,1,0	0.00222222	0.973333	0.001811	1.22757
0,1,0,1,1,1	0.00222222	0.975556	0.001861	1.19453
0,1,0,0,0,1	0.00222222	0.977778	0.001799	1.23578
0,0,0,1,0,0	0.00222222	0.98	0.007285	0.303493
0,0,1,1,1,1	0.00111111	0.981111	0.001826	0.608059
0,0,1,1,0,0	0.00111111	0.982222	0.001787	0.621354
0,0,1,0,2,0	0.00111111	0.983333	0.004725	0.234305
0,1,0,0,1,0	0.00111111	0.984444	0.001861	0.596602
0,1,0,0,1,1	0.00111111	0.985556	0.001241	0.895219
0,0,0,0,1,2	0.00111111	0.986667	0.004711	0.235005
0,0,0,1,2,1	0.00111111	0.987778	0.001586	0.700241
0,0,0,1,1,1	0.00111111	0.988889	0.001237	0.898117
0,1,1,0,0,0	0.00111111	0.99	0.001843	0.60244
0,1,1,0,1,1	0.00111111	0.991111	0.001841	0.603096
0,1,1,0,1,2	0.00111111	0.992222	0.001616	0.687221
0,1,1,1,0,1	0.00111111	0.993333	0.001758	0.631622
0,0,0,1,0,1	0.00111111	0.994444	0.001846	0.601459
0,1,2,0,0,0	0.00111111	0.995556	0.004774	0.231889
0,1,2,0,2,0	0.00111111	0.996667	0.001612	0.688929
0,1,2,0,2,2	0.00111111	0.997778	0.001617	0.686796
0,1,2,1,1,0	0.00111111	0.998889	0.001627	0.682567
0,1,2,2,2,1	0.00111111	1	0.00156	0.711931
