model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.66	0.66	0.025919	72.9528
0,0,0,0,0,1	0.0511111	0.711111	0.007413	7.21231
0,0,0,0,1,0	0.0422222	0.753333	0.007511	5.82511
0,0,0,0,1,1	0.0255556	0.778889	0.001925	13.5976
0,0,0,1,0,0	0.0188889	0.797778	0.007427	2.57298
0,1,1,1,1,1	0.0177778	0.815556	0.007464	2.40681
0,0,1,0,0,0	0.0166667	0.832222	0.007342	2.29157
0,1,0,0,0,0	0.0133333	0.845556	0.007492	1.79021
0,0,0,0,1,2	0.00888889	0.854444	0.004716	1.89277
0,1,1,1,1,0	0.00888889	0.863333	0.001953	4.58325
0,0,1,1,0,0	0.00777778	0.871111	0.001777	4.40339
0,1,0,0,1,1	0.00777778	0.878889	0.001219	6.42263
0,1,0,0,0,2	0.00666667	0.885556	0.004821	1.38541
0,1,1,0,0,0	0.00444444	0.89	0.001871	2.38158
0,0,1,1,1,0	0.00444444	0.894444	0.001209	3.68808
0,0,1,1,1,1	0.00444444	0.898889	0.001799	2.47707
0,0,0,1,1,1	0.00444444	0.903333	0.001226	3.63688
0,0,1,0,1,1	0.00444444	0.907778	0.001199	3.71888
0,0,1,0,1,0	0.00333333	0.911111	0.001793	1.86195
0,1,0,0,0,1	0.00333333	0.914444	0.001831	1.82324
0,1,1,1,0,0	0.00333333	0.917778	0.001284	2.60139
0,1,1,1,2,2	0.00333333	0.921111	0.001559	2.14193
0,0,0,1,2,0	0.00333333	0.924444	0.004763	0.698835
0,1,0,1,0,0	0.00222222	0.926667	0.001851	1.201
0,1,2,3,1,1	0.00222222	0.928889	0.006379	0.346914
0,1,2,0,1,1	0.00222222	0.931111	0.001564	1.4218
0,0,0,1,0,1	0.00222222	0.933333	0.001812	1.2269
0,1,1,1,2,1	0.00222222	0.935556	0.004743	0.467343
0,0,0,1,1,2	0.00222222	0.937778	0.001634	1.36079
0,1,1,0,1,0	0.00222222	0.94	0.001207	1.84299
0,1,1,0,0,1	0.00222222	0.942222	0.00125	1.77951
0,0,0,1,2,1	0.00222222	0.944444	0.001564	1.4218
0,1,0,2,1,1	0.00222222	0.946667	0.001619	1.37342
0,1,0,1,2,1	0.00222222	0.948889	0.00161	1.38111
0,1,0,0,1,0	0.00222222	0.951111	0.001849	1.2023
0,0,0,1,2,2	0.00222222	0.953333	0.001607	1.38369
0,1,0,1,2,0	0.00222222	0.955556	0.001493	1.48952
0,1,0,1,1,1	0.00222222	0.957778	0.001888	1.17742
0,0,1,1,0,2	0.00111111	0.958889	0.001504	0.73848
0,1,0,1,0,1	0.00111111	0.96	0.001194	0.930502
0,1,0,0,2,2	0.00111111	0.961111	0.001534	0.724016
0,1,0,0,2,0	0.00111111	0.962222	0.004709	0.235105
0,0,0,1,2,3	0.00111111	0.963333	0.006434	0.171773
0,1,0,2,0,2	0.00111111	0.964444	0.001593	0.697159
0,0,1,0,0,1	0.00111111	0.965556	0.001914	0.580051
0,1,0,2,2,0	0.00111111	0.966667	0.001548	0.717458
0,1,0,2,3,1	0.00111111	0.967778	0.003133	0.35393
0,1,0,2,3,2	0.00111111	0.968889	0.003177	0.349013
0,0,1,0,2,1	0.00111111	0.97	0.001564	0.710107
0,0,1,2,2,0	0.00111111	0.971111	0.001618	0.68637
0,0,1,1,0,1	0.00111111	0.972222	0.001206	0.921232
0,0,1,2,0,3	0.00111111	0.973333	0.006412	0.172367
0,1,1,0,2,0	0.00111111	0.974444	0.001526	0.727818
0,1,1,0,2,3	0.00111111	0.975556	0.003264	0.33968
0,0,1,2,0,0	0.00111111	0.976667	0.004773	0.231938
0,1,1,1,0,1	0.00111111	0.977778	0.001837	0.604411
0,1,1,1,0,2	0.00111111	0.978889	0.001551	0.716068
0,0,0,1,1,0	0.00111111	0.98	0.001836	0.604741
0,0,0,1,0,2	0.00111111	0.981111	0.004725	0.234305
0,1,1,1,1,2	0.00111111	0.982222	0.004684	0.236366
0,1,1,1,2,0	0.00111111	0.983333	0.00164	0.677148
0,0,1,1,2,0	0.00111111	0.984444	0.001696	0.654753
0,0,1,1,1,2	0.00111111	0.985556	0.001561	0.711474
0,1,1,1,2,3	0.00111111	0.986667	0.006442	0.171559
0,1,1,2,0,1	0.00111111	0.987778	0.001573	0.706038
0,1,1,2,0,2	0.00111111	0.988889	0.000822	1.35211
0,1,1,2,0,3	0.00111111	0.99	0.003157	0.351231
0,0,1,0,2,3	0.00111111	0.991111	0.006423	0.17207
0,1,2,0,2,0	0.00111111	0.992222	0.001604	0.692371
0,1,2,0,2,3	0.00111111	0.993333	0.003242	0.341993
0,1,2,1,0,2	0.00111111	0.994444	0.000743	1.49599
0,1,2,1,1,1	0.00111111	0.995556	0.00478	0.231596
0,1,2,2,2,0	0.00111111	0.996667	0.00161	0.689786
0,1,2,2,2,2	0.00111111	0.997778	0.004794	0.230917
0,1,2,2,3,1	0.00111111	0.998889	0.003234	0.342842
0,1,1,0,0,2	0.00111111	1	0.001549	0.716994
