model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.765556	0.765556	0.026076	121.961
0,0,0,0,0,1	0.0377778	0.803333	0.007475	5.21304
0,0,0,0,1,0	0.0244444	0.827778	0.00735	3.38405
0,0,1,0,0,0	0.0188889	0.846667	0.007267	2.63006
0,0,0,1,0,0	0.0155556	0.862222	0.00731	2.14581
0,1,1,1,1,1	0.0144444	0.876667	0.007415	1.9619
0,1,0,0,0,0	0.0144444	0.891111	0.00725	2.00688
0,1,0,0,0,1	0.00888889	0.9	0.001764	5.07528
0,0,0,0,1,1	0.00888889	0.908889	0.001887	4.74387
0,1,0,1,1,1	0.00666667	0.915556	0.001813	3.69511
0,0,1,0,0,1	0.00666667	0.922222	0.001839	3.64278
0,0,1,1,1,1	0.00555556	0.927778	0.00176	3.16861
0,1,0,2,0,0	0.00444444	0.932222	0.00465	0.955597
0,1,1,1,1,0	0.00333333	0.935556	0.001803	1.85161
0,0,0,1,1,0	0.00333333	0.938889	0.001803	1.85161
0,0,1,0,2,0	0.00333333	0.942222	0.004733	0.703286
0,0,0,1,0,1	0.00333333	0.945556	0.001827	1.82724
0,1,1,1,0,0	0.00222222	0.947778	0.001208	1.84146
0,1,1,0,1,1	0.00222222	0.95	0.001831	1.21414
0,0,1,0,0,2	0.00222222	0.952222	0.004694	0.472245
0,1,1,0,0,0	0.00222222	0.954444	0.001815	1.22486
0,0,1,0,1,0	0.00222222	0.956667	0.001807	1.2303
0,0,0,1,0,2	0.00222222	0.958889	0.00473	0.468634
0,0,1,1,0,1	0.00222222	0.961111	0.001255	1.77241
0,0,0,0,1,2	0.00222222	0.963333	0.004698	0.471841
0,1,0,0,1,0	0.00222222	0.965556	0.001951	1.13933
0,1,0,0,1,1	0.00222222	0.967778	0.001193	1.86464
0,1,0,1,1,0	0.00222222	0.97	0.001219	1.82482
0,1,0,1,0,0	0.00222222	0.972222	0.001915	1.16079
0,1,0,1,0,1	0.00111111	0.973333	0.001295	0.857843
0,1,0,1,0,2	0.00111111	0.974444	0.001571	0.706938
0,1,0,0,2,1	0.00111111	0.975556	0.001565	0.709653
0,1,0,0,0,2	0.00111111	0.976667	0.004791	0.231062
0,0,1,1,2,2	0.00111111	0.977778	0.000754	1.47415
0,1,0,2,3,0	0.00111111	0.978889	0.006462	0.171024
0,0,1,1,1,2	0.00111111	0.98	0.001508	0.736518
0,1,1,0,0,1	0.00111111	0.981111	0.001247	0.890906
0,0,1,1,1,0	0.00111111	0.982222	0.00122	0.910648
0,0,1,1,0,2	0.00111111	0.983333	0.001638	0.677976
0,0,1,0,1,2	0.00111111	0.984444	0.001561	0.711474
0,0,0,1,1,1	0.00111111	0.985556	0.001235	0.899574
0,1,1,1,1,2	0.00111111	0.986667	0.004958	0.223242
0,1,1,1,2,1	0.00111111	0.987778	0.004673	0.236925
0,1,1,2,2,0	0.00111111	0.988889	0.000778	1.42864
0,1,2,0,0,0	0.00111111	0.99	0.004726	0.234255
0,1,2,0,2,2	0.00111111	0.991111	0.001616	0.687221
0,1,2,0,3,2	0.00111111	0.992222	0.003157	0.351231
0,1,2,1,0,2	0.00111111	0.993333	0.000742	1.49801
0,1,2,1,1,1	0.00111111	0.994444	0.004698	0.235658
0,1,2,1,2,1	0.00111111	0.995556	0.001539	0.72166
0,1,2,1,3,1	0.00111111	0.996667	0.006434	0.171773
0,1,2,2,0,0	0.00111111	0.997778	0.001534	0.724016
0,1,2,2,2,0	0.00111111	0.998889	0.001615	0.687647
0,1,2,3,3,3	0.00111111	1	0.006491	0.170255
