model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.678889	0.678889	0.026005	79.1851
0,0,1,0,0,0	0.0644444	0.743333	0.007446	9.18221
0,0,0,0,0,1	0.0222222	0.765556	0.007609	2.96417
0,1,1,1,1,1	0.0211111	0.786667	0.007479	2.86203
0,1,0,0,0,0	0.0188889	0.805556	0.00739	2.58596
0,0,0,1,0,0	0.0177778	0.823333	0.007305	2.45959
0,0,0,0,1,0	0.0166667	0.84	0.007411	2.27008
0,0,1,0,1,0	0.00888889	0.848889	0.001815	4.93241
0,1,0,0,1,0	0.00666667	0.855556	0.001856	3.60935
0,1,0,1,0,0	0.00555556	0.861111	0.001827	3.05221
0,0,1,2,0,0	0.00555556	0.866667	0.004699	1.1833
0,1,1,1,1,0	0.00555556	0.872222	0.001885	2.95812
0,1,1,0,0,0	0.00555556	0.877778	0.001826	3.05388
0,0,1,0,0,1	0.00555556	0.883333	0.001814	3.07412
0,0,1,0,2,0	0.00555556	0.888889	0.004735	1.17426
0,1,1,0,0,1	0.00555556	0.894444	0.001207	4.62291
0,0,1,0,1,1	0.00444444	0.898889	0.001237	3.6045
0,0,1,1,0,0	0.00444444	0.903333	0.001828	2.43771
0,1,1,0,1,0	0.00444444	0.907778	0.001262	3.533
0,0,0,0,1,1	0.00333333	0.911111	0.001864	1.79091
0,1,1,0,1,1	0.00333333	0.914444	0.001819	1.83529
0,0,1,1,0,2	0.00333333	0.917778	0.001626	2.05353
0,0,1,1,1,0	0.00333333	0.921111	0.001215	2.74932
0,1,2,0,0,0	0.00333333	0.924444	0.004729	0.703884
0,1,1,1,1,2	0.00333333	0.927778	0.004648	0.716208
0,0,0,1,0,1	0.00333333	0.931111	0.001869	1.78611
0,0,0,1,2,0	0.00222222	0.933333	0.004775	0.464196
0,0,1,2,0,2	0.00222222	0.935556	0.001594	1.39499
0,0,1,2,0,3	0.00222222	0.937778	0.006457	0.342696
0,0,1,1,1,1	0.00222222	0.94	0.00184	1.20819
0,1,2,1,0,0	0.00222222	0.942222	0.001576	1.41095
0,1,1,1,2,1	0.00222222	0.944444	0.004669	0.474785
0,0,0,0,1,2	0.00222222	0.946667	0.004681	0.473563
0,0,0,1,0,2	0.00222222	0.948889	0.004663	0.475399
0,0,1,0,0,2	0.00222222	0.951111	0.004732	0.468435
0,1,0,0,1,1	0.00222222	0.953333	0.001262	1.76257
0,0,0,1,1,0	0.00222222	0.955556	0.001902	1.16874
0,1,0,1,1,1	0.00222222	0.957778	0.001841	1.20753
0,1,0,1,1,0	0.00222222	0.96	0.001226	1.81439
0,0,1,1,0,1	0.00222222	0.962222	0.001211	1.83689
0,1,0,1,0,1	0.00111111	0.963333	0.001252	0.887344
0,1,0,0,2,3	0.00111111	0.964444	0.006382	0.173182
0,1,0,0,2,0	0.00111111	0.965556	0.004715	0.234804
0,1,0,1,2,0	0.00111111	0.966667	0.001535	0.723544
0,1,0,1,2,1	0.00111111	0.967778	0.001558	0.712846
0,1,0,1,2,2	0.00111111	0.968889	0.000809	1.37385
0,1,0,2,0,0	0.00111111	0.97	0.004785	0.231353
0,1,0,2,1,1	0.00111111	0.971111	0.001607	0.691076
0,1,0,2,1,2	0.00111111	0.972222	0.000782	1.42133
0,1,0,0,1,2	0.00111111	0.973333	0.001564	0.710107
0,1,0,0,0,1	0.00111111	0.974444	0.001864	0.59564
0,0,1,2,2,2	0.00111111	0.975556	0.00154	0.721191
0,0,1,2,2,0	0.00111111	0.976667	0.00159	0.698477
0,1,1,1,0,0	0.00111111	0.977778	0.001252	0.887344
0,1,1,1,0,1	0.00111111	0.978889	0.001851	0.599831
0,0,1,2,1,1	0.00111111	0.98	0.001649	0.673446
0,0,1,2,0,1	0.00111111	0.981111	0.001591	0.698037
0,0,1,1,1,2	0.00111111	0.982222	0.001579	0.703351
0,0,1,0,2,1	0.00111111	0.983333	0.001593	0.697159
0,0,0,1,2,1	0.00111111	0.984444	0.001605	0.691939
0,1,2,0,0,1	0.00111111	0.985556	0.001584	0.701127
0,1,2,0,0,2	0.00111111	0.986667	0.001547	0.717923
0,1,2,0,1,0	0.00111111	0.987778	0.001561	0.711474
0,1,2,0,1,1	0.00111111	0.988889	0.001584	0.701127
0,0,0,1,1,1	0.00111111	0.99	0.001233	0.901034
0,1,2,1,0,1	0.00111111	0.991111	0.001558	0.712846
0,1,2,1,0,2	0.00111111	0.992222	0.000785	1.41589
0,1,2,1,1,1	0.00111111	0.993333	0.004758	0.232672
0,1,2,1,3,2	0.00111111	0.994444	0.003245	0.341676
0,1,2,2,0,2	0.00111111	0.995556	0.001595	0.696284
0,1,2,2,1,1	0.00111111	0.996667	0.001551	0.716068
0,1,2,2,2,0	0.00111111	0.997778	0.001588	0.699358
0,1,2,2,2,3	0.00111111	0.998889	0.006353	0.173978
0,1,2,3,4,0	0.00111111	1	0.019224	0.0567501
