model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.61	0.61	0.025693	59.3125
0,1,1,1,1,1	0.0366667	0.646667	0.00755	5.0033
0,0,1,0,0,0	0.0333333	0.68	0.007313	4.68079
0,1,0,0,0,0	0.0333333	0.713333	0.00741	4.61906
0,0,0,0,1,0	0.0288889	0.742222	0.007393	3.9941
0,0,0,1,0,0	0.0288889	0.771111	0.00732	4.03422
0,0,0,0,0,1	0.0144444	0.785556	0.007456	1.95103
0,1,0,1,0,0	0.01	0.795556	0.001824	5.52773
0,0,1,0,1,1	0.00777778	0.803333	0.001189	6.58488
0,0,1,1,0,0	0.00777778	0.811111	0.001743	4.48943
0,0,1,0,1,0	0.00777778	0.818889	0.001806	4.33255
0,0,0,0,1,1	0.00666667	0.825556	0.001816	3.689
0,0,1,1,0,1	0.00555556	0.831111	0.001188	4.69693
0,1,1,2,1,1	0.00555556	0.836667	0.004818	1.15394
0,1,0,0,1,0	0.00555556	0.842222	0.001785	3.12416
0,0,0,1,1,1	0.00444444	0.846667	0.001229	3.62799
0,1,1,0,0,0	0.00444444	0.851111	0.001821	2.44709
0,1,1,1,1,0	0.00444444	0.855556	0.001861	2.3944
0,1,0,0,0,1	0.00444444	0.86	0.001846	2.41389
0,1,1,0,1,1	0.00444444	0.864444	0.00185	2.40866
0,1,1,0,0,1	0.00444444	0.868889	0.001153	3.86742
0,0,1,1,1,0	0.00444444	0.873333	0.001267	3.51904
0,0,0,1,0,1	0.00333333	0.876667	0.001866	1.78898
0,0,1,0,0,1	0.00333333	0.88	0.001802	1.85264
0,1,1,1,0,1	0.00333333	0.883333	0.001871	1.78419
0,0,1,1,2,1	0.00333333	0.886667	0.001566	2.13234
0,0,1,2,0,0	0.00333333	0.89	0.00475	0.700757
0,0,1,2,0,1	0.00333333	0.893333	0.001548	2.15717
0,1,0,1,1,1	0.00333333	0.896667	0.001777	1.87875
0,1,2,3,3,2	0.00333333	0.9	0.003247	1.02668
0,1,2,3,1,1	0.00333333	0.903333	0.006309	0.526768
0,1,2,1,1,1	0.00333333	0.906667	0.004836	0.688236
0,1,2,2,2,2	0.00333333	0.91	0.004702	0.707945
0,1,0,0,0,2	0.00222222	0.912222	0.004775	0.464196
0,1,2,2,3,2	0.00222222	0.914444	0.006407	0.345388
0,0,0,1,1,0	0.00222222	0.916667	0.001857	1.19711
0,1,2,2,0,0	0.00222222	0.918889	0.001638	1.35746
0,1,0,1,0,1	0.00222222	0.921111	0.001189	1.87092
0,0,0,1,1,2	0.00222222	0.923333	0.001578	1.40916
0,1,0,1,1,0	0.00222222	0.925556	0.001215	1.83084
0,1,2,0,2,2	0.00222222	0.927778	0.001562	1.42362
0,1,2,0,2,0	0.00222222	0.93	0.00158	1.40738
0,1,0,1,2,1	0.00222222	0.932222	0.001523	1.46013
0,1,0,2,0,0	0.00222222	0.934444	0.004699	0.47174
0,1,0,2,0,1	0.00222222	0.936667	0.001571	1.41545
0,1,2,0,0,2	0.00222222	0.938889	0.001579	1.40827
0,1,0,2,1,1	0.00222222	0.941111	0.001611	1.38025
0,1,0,2,2,1	0.00222222	0.943333	0.000801	2.77826
0,1,0,2,2,2	0.00222222	0.945556	0.001531	1.45249
0,1,2,0,0,0	0.00222222	0.947778	0.004724	0.469232
0,0,1,1,1,2	0.00222222	0.95	0.001606	1.38455
0,1,1,1,2,2	0.00222222	0.952222	0.001598	1.3915
0,1,1,1,2,1	0.00222222	0.954444	0.004531	0.489314
0,0,1,0,2,2	0.00222222	0.956667	0.001572	1.41455
0,1,1,1,1,2	0.00222222	0.958889	0.004785	0.463221
0,0,1,0,2,1	0.00111111	0.96	0.001627	0.682567
0,0,1,0,2,0	0.00111111	0.961111	0.004773	0.231938
0,0,1,0,0,2	0.00111111	0.962222	0.004801	0.230578
0,1,1,0,1,2	0.00111111	0.963333	0.001555	0.714223
0,1,1,1,2,0	0.00111111	0.964444	0.001589	0.698917
0,1,1,0,1,0	0.00111111	0.965556	0.001204	0.922764
0,0,1,1,1,1	0.00111111	0.966667	0.001896	0.585569
0,1,1,2,0,0	0.00111111	0.967778	0.001564	0.710107
0,1,1,2,1,0	0.00111111	0.968889	0.001595	0.696284
0,0,0,1,2,0	0.00111111	0.97	0.004672	0.236976
0,1,1,2,2,1	0.00111111	0.971111	0.001564	0.710107
0,1,1,2,2,2	0.00111111	0.972222	0.0016	0.694105
0,1,0,2,3,2	0.00111111	0.973333	0.00318	0.348682
0,1,0,2,1,0	0.00111111	0.974444	0.001539	0.72166
0,1,2,0,1,0	0.00111111	0.975556	0.001551	0.716068
0,1,0,1,1,2	0.00111111	0.976667	0.001575	0.70514
0,0,1,2,0,3	0.00111111	0.977778	0.006262	0.176522
0,1,2,0,2,3	0.00111111	0.978889	0.003243	0.341887
0,1,2,0,3,2	0.00111111	0.98	0.003264	0.33968
0,1,2,1,0,0	0.00111111	0.981111	0.001563	0.710562
0,1,0,1,0,2	0.00111111	0.982222	0.001548	0.717458
0,1,2,1,1,2	0.00111111	0.983333	0.001517	0.732142
0,1,2,1,2,0	0.00111111	0.984444	0.000817	1.36039
0,1,2,1,3,2	0.00111111	0.985556	0.00326	0.340098
0,0,1,2,1,1	0.00111111	0.986667	0.001604	0.692371
0,1,2,2,0,2	0.00111111	0.987778	0.001539	0.72166
0,1,0,0,1,1	0.00111111	0.988889	0.001239	0.896666
0,1,2,2,2,3	0.00111111	0.99	0.006358	0.17384
0,0,1,2,2,0	0.00111111	0.991111	0.001638	0.677976
0,1,2,3,0,2	0.00111111	0.992222	0.003231	0.343161
0,0,0,1,0,2	0.00111111	0.993333	0.004855	0.228001
0,1,2,3,1,2	0.00111111	0.994444	0.003245	0.341676
0,1,2,3,2,4	0.00111111	0.995556	0.019165	0.0569282
0,1,2,3,3,0	0.00111111	0.996667	0.003286	0.337399
0,0,0,0,1,2	0.00111111	0.997778	0.004752	0.232967
0,1,2,3,4,0	0.00111111	0.998889	0.018866	0.0578481
0,1,2,3,4,4	0.00111111	1	0.019047	0.0572878
