model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.566667	0.566667	0.025794	49.3898
0,0,0,0,1,0	0.175556	0.742222	0.007359	28.7228
0,1,0,0,1,0	0.0188889	0.761111	0.00176	10.9197
0,0,1,0,1,0	0.0177778	0.778889	0.001869	9.66598
0,0,0,1,1,0	0.0155556	0.794444	0.00185	8.52547
0,1,0,0,0,0	0.0144444	0.808889	0.007384	1.9702
0,0,0,0,1,1	0.0144444	0.823333	0.00186	7.86499
0,0,0,1,0,0	0.0122222	0.835556	0.007335	1.67453
0,1,0,0,2,0	0.0111111	0.846667	0.004568	2.44847
0,0,1,0,0,0	0.01	0.856667	0.007162	1.40026
0,0,0,0,0,1	0.01	0.866667	0.007385	1.35767
0,0,0,1,2,0	0.00888889	0.875556	0.004729	1.88754
0,0,0,0,1,2	0.00888889	0.884444	0.004638	1.92475
0,1,1,1,1,1	0.00777778	0.892222	0.00743	1.04717
0,1,0,1,1,0	0.00555556	0.897778	0.001203	4.6383
0,0,1,0,2,0	0.00555556	0.903333	0.004742	1.17252
0,1,1,0,0,0	0.00555556	0.908889	0.001782	3.12943
0,1,1,0,1,0	0.00444444	0.913333	0.001202	3.70958
0,1,1,1,1,0	0.00444444	0.917778	0.001774	2.51204
0,1,1,0,0,1	0.00444444	0.922222	0.001186	3.75969
0,1,0,1,0,0	0.00444444	0.926667	0.001751	2.5451
0,0,1,1,0,0	0.00333333	0.93	0.001801	1.85367
0,0,1,0,1,1	0.00333333	0.933333	0.001214	2.75158
0,0,0,1,1,1	0.00333333	0.936667	0.001285	2.59936
0,1,2,0,3,0	0.00333333	0.94	0.006475	0.513178
0,1,0,0,1,1	0.00222222	0.942222	0.001211	1.83689
0,1,1,0,2,0	0.00222222	0.944444	0.001582	1.40559
0,0,1,2,0,0	0.00222222	0.946667	0.004729	0.468733
0,1,2,2,2,2	0.00222222	0.948889	0.004824	0.459458
0,1,2,0,2,0	0.00222222	0.951111	0.001595	1.39412
0,1,1,1,2,1	0.00222222	0.953333	0.00467	0.474683
0,1,0,0,0,1	0.00222222	0.955556	0.001814	1.22554
0,0,1,1,1,0	0.00222222	0.957778	0.001204	1.84758
0,0,0,1,1,2	0.00222222	0.96	0.001536	1.44775
0,0,0,1,2,1	0.00222222	0.962222	0.001513	1.4698
0,1,1,1,0,1	0.00222222	0.964444	0.001909	1.16444
0,1,1,1,0,0	0.00222222	0.966667	0.001243	1.78954
0,1,0,2,1,0	0.00222222	0.968889	0.001541	1.44305
0,1,0,1,2,2	0.00111111	0.97	0.000745	1.49197
0,1,0,1,2,1	0.00111111	0.971111	0.001595	0.696284
0,1,0,2,1,1	0.00111111	0.972222	0.00152	0.730695
0,1,0,2,1,2	0.00111111	0.973333	0.000833	1.33424
0,1,0,2,3,0	0.00111111	0.974444	0.006409	0.172448
0,0,1,0,1,2	0.00111111	0.975556	0.00156	0.711931
0,0,1,0,0,1	0.00111111	0.976667	0.001864	0.59564
0,0,0,1,2,3	0.00111111	0.977778	0.006409	0.172448
0,0,1,1,2,0	0.00111111	0.978889	0.001599	0.694539
0,1,1,0,2,1	0.00111111	0.98	0.001583	0.701571
0,0,1,0,2,1	0.00111111	0.981111	0.001662	0.66817
0,0,1,0,2,3	0.00111111	0.982222	0.006447	0.171425
0,0,1,1,0,1	0.00111111	0.983333	0.001223	0.908411
0,0,1,1,1,2	0.00111111	0.984444	0.001573	0.706038
0,0,1,1,1,1	0.00111111	0.985556	0.001862	0.596281
0,1,1,2,0,1	0.00111111	0.986667	0.001641	0.676735
0,1,1,2,1,0	0.00111111	0.987778	0.001586	0.700241
0,1,1,2,2,3	0.00111111	0.988889	0.003305	0.335453
0,1,2,0,0,0	0.00111111	0.99	0.004702	0.235457
0,1,2,0,0,2	0.00111111	0.991111	0.001577	0.704244
0,1,2,0,1,1	0.00111111	0.992222	0.001627	0.682567
0,1,2,0,1,2	0.00111111	0.993333	0.000807	1.37726
0,0,1,2,3,0	0.00111111	0.994444	0.006337	0.17442
0,0,0,1,0,2	0.00111111	0.995556	0.004752	0.232967
0,1,2,1,1,1	0.00111111	0.996667	0.004804	0.230434
0,0,1,2,2,2	0.00111111	0.997778	0.001538	0.72213
0,1,2,2,3,2	0.00111111	0.998889	0.006557	0.16853
0,1,2,3,4,5	0.00111111	1	0.153982	0.00611153
