model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.927778	0.927778	0.025996	481.313
0,0,0,1,0,0	0.0422222	0.97	0.007434	5.8859
0,0,0,0,0,1	0.01	0.98	0.007468	1.34247
0,0,0,1,0,1	0.00555556	0.985556	0.001738	3.20879
0,0,1,0,0,0	0.00333333	0.988889	0.007465	0.444677
0,1,0,0,0,0	0.00222222	0.991111	0.00743	0.297527
0,1,0,0,1,0	0.00222222	0.993333	0.001851	1.201
0,0,0,0,1,0	0.00111111	0.994444	0.007371	0.149796
0,0,0,1,1,1	0.00111111	0.995556	0.001233	0.901034
0,1,0,0,1,1	0.00111111	0.996667	0.001251	0.888054
0,1,0,1,1,0	0.00111111	0.997778	0.001197	0.928167
0,1,0,1,1,1	0.00111111	0.998889	0.001852	0.599507
0,1,1,1,0,0	0.00111111	1	0.001259	0.882404
