generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2629	0	10	0.263158	none	
ConcentrationScaler	391	385	3	0.0789474	2.97822	
TimeSizeRateMixer	826	844	6	0.157895	0.190585	
TimeRootSizeMixer	666	953	6	0.157895	0.0223703	
EventTimeScaler	4050	2326	1	0.0263158	2.25077	
RootPopulationSizeScaler0	1778	1589	1	0.0263158	0.414447	
LeafPopulationSizeScaler0	2147	1204	1	0.0263158	1.62246	
RootPopulationSizeScaler1	1771	1580	1	0.0263158	0.410938	
LeafPopulationSizeScaler1	2270	1084	1	0.0263158	2.02551	
RootPopulationSizeScaler2	1754	1606	1	0.0263158	0.437412	
LeafPopulationSizeScaler2	2121	1248	1	0.0263158	1.79427	
RootPopulationSizeScaler3	1786	1571	1	0.0263158	0.412415	
LeafPopulationSizeScaler3	2205	1152	1	0.0263158	1.77571	
RootPopulationSizeScaler4	1835	1508	1	0.0263158	0.400562	
LeafPopulationSizeScaler4	2125	1210	1	0.0263158	1.7462	
RootPopulationSizeScaler5	1731	1621	1	0.0263158	0.446075	
LeafPopulationSizeScaler5	2319	1074	1	0.0263158	2.05908	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5294	0	10	0.263158	none	
ConcentrationScaler	730	780	3	0.0789474	3.0146	
TimeSizeRateMixer	1636	1738	6	0.157895	0.195708	
TimeRootSizeMixer	1360	1919	6	0.157895	0.0222952	
EventTimeScaler	7680	5203	1	0.0263158	2.46101	
RootPopulationSizeScaler0	3385	3351	1	0.0263158	0.426525	
LeafPopulationSizeScaler0	4086	2646	1	0.0263158	1.77268	
RootPopulationSizeScaler1	3443	3306	1	0.0263158	0.425272	
LeafPopulationSizeScaler1	4209	2594	1	0.0263158	2.22197	
RootPopulationSizeScaler2	3331	3418	1	0.0263158	0.446946	
LeafPopulationSizeScaler2	4013	2745	1	0.0263158	1.94517	
RootPopulationSizeScaler3	3489	3278	1	0.0263158	0.4273	
LeafPopulationSizeScaler3	4208	2563	1	0.0263158	1.96811	
RootPopulationSizeScaler4	3561	3174	1	0.0263158	0.418642	
LeafPopulationSizeScaler4	4024	2718	1	0.0263158	1.90093	
RootPopulationSizeScaler5	3327	3442	1	0.0263158	0.456525	
LeafPopulationSizeScaler5	4295	2490	1	0.0263158	2.28455	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7971	0	10	0.263158	none	
ConcentrationScaler	1042	1246	3	0.0789474	2.99475	
TimeSizeRateMixer	2399	2604	6	0.157895	0.197803	
TimeRootSizeMixer	2064	2881	6	0.157895	0.0220927	
EventTimeScaler	11114	8175	1	0.0263158	2.56462	
RootPopulationSizeScaler0	4950	5126	1	0.0263158	0.431611	
LeafPopulationSizeScaler0	5929	4174	1	0.0263158	1.84883	
RootPopulationSizeScaler1	5063	5050	1	0.0263158	0.432487	
LeafPopulationSizeScaler1	6073	4126	1	0.0263158	2.33056	
RootPopulationSizeScaler2	4931	5225	1	0.0263158	0.451304	
LeafPopulationSizeScaler2	5825	4335	1	0.0263158	2.01771	
RootPopulationSizeScaler3	5119	5008	1	0.0263158	0.435029	
LeafPopulationSizeScaler3	6077	4077	1	0.0263158	2.06118	
RootPopulationSizeScaler4	5270	4855	1	0.0263158	0.428705	
LeafPopulationSizeScaler4	5860	4254	1	0.0263158	1.98691	
RootPopulationSizeScaler5	4859	5301	1	0.0263158	0.459093	
LeafPopulationSizeScaler5	6162	3997	1	0.0263158	2.39931	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10572	0	10	0.263158	none	
ConcentrationScaler	1374	1660	3	0.0789474	2.99953	
TimeSizeRateMixer	3178	3492	6	0.157895	0.199101	
TimeRootSizeMixer	2844	3888	6	0.157895	0.0221007	
EventTimeScaler	14568	11238	1	0.0263158	2.63257	
RootPopulationSizeScaler0	6667	6909	1	0.0263158	0.437449	
LeafPopulationSizeScaler0	7846	5744	1	0.0263158	1.90555	
RootPopulationSizeScaler1	6738	6882	1	0.0263158	0.436721	
LeafPopulationSizeScaler1	8001	5708	1	0.0263158	2.40679	
RootPopulationSizeScaler2	6595	7021	1	0.0263158	0.455882	
LeafPopulationSizeScaler2	7689	5956	1	0.0263158	2.07426	
RootPopulationSizeScaler3	6771	6820	1	0.0263158	0.43879	
LeafPopulationSizeScaler3	7986	5647	1	0.0263158	2.12686	
RootPopulationSizeScaler4	6894	6688	1	0.0263158	0.433077	
LeafPopulationSizeScaler4	7719	5879	1	0.0263158	2.03916	
RootPopulationSizeScaler5	6466	7172	1	0.0263158	0.461793	
LeafPopulationSizeScaler5	8104	5546	1	0.0263158	2.47869	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
