generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2632	0	10	0.263158	none	
ConcentrationScaler	416	373	3	0.0789474	2.54624	
TimeSizeRateMixer	857	951	6	0.157895	0.205053	
TimeRootSizeMixer	1045	945	6	0.157895	0.0521694	
EventTimeScaler	4621	2727	1	0.0263158	1.97329	
RootPopulationSizeScaler0	1788	1618	1	0.0263158	0.42473	
LeafPopulationSizeScaler0	2303	1063	1	0.0263158	1.64787	
RootPopulationSizeScaler1	1821	1597	1	0.0263158	0.412711	
LeafPopulationSizeScaler1	2152	1215	1	0.0263158	1.69544	
RootPopulationSizeScaler2	1716	1676	1	0.0263158	0.440917	
LeafPopulationSizeScaler2	2129	1229	1	0.0263158	1.75762	
RootPopulationSizeScaler3	1750	1610	1	0.0263158	0.421596	
LeafPopulationSizeScaler3	2257	1144	1	0.0263158	1.62072	
RootPopulationSizeScaler4	1770	1625	1	0.0263158	0.416954	
LeafPopulationSizeScaler4	2338	1101	1	0.0263158	1.94014	
RootPopulationSizeScaler5	1680	1685	1	0.0263158	0.440414	
LeafPopulationSizeScaler5	2216	1155	1	0.0263158	1.73812	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5284	0	10	0.263158	none	
ConcentrationScaler	800	774	3	0.0789474	2.61902	
TimeSizeRateMixer	1671	1917	6	0.157895	0.208685	
TimeRootSizeMixer	1865	1918	6	0.157895	0.0525552	
EventTimeScaler	8586	5697	1	0.0263158	2.15076	
RootPopulationSizeScaler0	3497	3353	1	0.0263158	0.438774	
LeafPopulationSizeScaler0	4352	2381	1	0.0263158	1.8606	
RootPopulationSizeScaler1	3467	3335	1	0.0263158	0.424297	
LeafPopulationSizeScaler1	4121	2649	1	0.0263158	1.86746	
RootPopulationSizeScaler2	3229	3559	1	0.0263158	0.446761	
LeafPopulationSizeScaler2	4098	2666	1	0.0263158	1.93325	
RootPopulationSizeScaler3	3389	3384	1	0.0263158	0.435844	
LeafPopulationSizeScaler3	4237	2587	1	0.0263158	1.78887	
RootPopulationSizeScaler4	3413	3392	1	0.0263158	0.430109	
LeafPopulationSizeScaler4	4354	2466	1	0.0263158	2.15439	
RootPopulationSizeScaler5	3269	3500	1	0.0263158	0.449573	
LeafPopulationSizeScaler5	4182	2607	1	0.0263158	1.91784	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7923	0	10	0.263158	none	
ConcentrationScaler	1206	1182	3	0.0789474	2.67844	
TimeSizeRateMixer	2523	2901	6	0.157895	0.211024	
TimeRootSizeMixer	2696	2978	6	0.157895	0.0528301	
EventTimeScaler	12512	8943	1	0.0263158	2.24812	
RootPopulationSizeScaler0	5082	5157	1	0.0263158	0.445013	
LeafPopulationSizeScaler0	6285	3863	1	0.0263158	1.96332	
RootPopulationSizeScaler1	5109	5070	1	0.0263158	0.432669	
LeafPopulationSizeScaler1	5989	4182	1	0.0263158	1.96232	
RootPopulationSizeScaler2	4813	5365	1	0.0263158	0.452519	
LeafPopulationSizeScaler2	5969	4204	1	0.0263158	2.02321	
RootPopulationSizeScaler3	5033	5158	1	0.0263158	0.44312	
LeafPopulationSizeScaler3	6144	4052	1	0.0263158	1.87935	
RootPopulationSizeScaler4	5051	5156	1	0.0263158	0.436613	
LeafPopulationSizeScaler4	6224	3974	1	0.0263158	2.26591	
RootPopulationSizeScaler5	4841	5328	1	0.0263158	0.453765	
LeafPopulationSizeScaler5	6024	4137	1	0.0263158	2.00385	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10569	0	10	0.263158	none	
ConcentrationScaler	1620	1623	3	0.0789474	2.72566	
TimeSizeRateMixer	3383	3936	6	0.157895	0.212138	
TimeRootSizeMixer	3562	3931	6	0.157895	0.0532931	
EventTimeScaler	16299	12274	1	0.0263158	2.30679	
RootPopulationSizeScaler0	6700	6964	1	0.0263158	0.448863	
LeafPopulationSizeScaler0	8208	5368	1	0.0263158	2.03789	
RootPopulationSizeScaler1	6745	6846	1	0.0263158	0.436849	
LeafPopulationSizeScaler1	7892	5696	1	0.0263158	2.02883	
RootPopulationSizeScaler2	6383	7227	1	0.0263158	0.455214	
LeafPopulationSizeScaler2	7759	5840	1	0.0263158	2.07543	
RootPopulationSizeScaler3	6610	7000	1	0.0263158	0.446085	
LeafPopulationSizeScaler3	8008	5615	1	0.0263158	1.93824	
RootPopulationSizeScaler4	6675	6948	1	0.0263158	0.441391	
LeafPopulationSizeScaler4	8134	5487	1	0.0263158	2.34201	
RootPopulationSizeScaler5	6474	7130	1	0.0263158	0.457522	
LeafPopulationSizeScaler5	7874	5710	1	0.0263158	2.06222	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13187	0	10	0.263158	none	
ConcentrationScaler	1980	2043	3	0.0789474	2.73914	
TimeSizeRateMixer	4283	5016	6	0.157895	0.213027	
TimeRootSizeMixer	4439	4882	6	0.157895	0.0537197	
EventTimeScaler	19979	15780	1	0.0263158	2.34472	
RootPopulationSizeScaler0	8324	8808	1	0.0263158	0.451564	
LeafPopulationSizeScaler0	10121	6983	1	0.0263158	2.08644	
RootPopulationSizeScaler1	8319	8743	1	0.0263158	0.438484	
LeafPopulationSizeScaler1	9775	7293	1	0.0263158	2.07742	
RootPopulationSizeScaler2	7974	9063	1	0.0263158	0.457488	
LeafPopulationSizeScaler2	9545	7517	1	0.0263158	2.11378	
RootPopulationSizeScaler3	8248	8810	1	0.0263158	0.449701	
LeafPopulationSizeScaler3	9831	7267	1	0.0263158	1.97628	
RootPopulationSizeScaler4	8329	8762	1	0.0263158	0.444771	
LeafPopulationSizeScaler4	10008	7085	1	0.0263158	2.39594	
RootPopulationSizeScaler5	8042	8997	1	0.0263158	0.458844	
LeafPopulationSizeScaler5	9681	7353	1	0.0263158	2.10547	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15771	0	10	0.263158	none	
ConcentrationScaler	2326	2438	3	0.0789474	2.75367	
TimeSizeRateMixer	5116	5993	6	0.157895	0.213658	
TimeRootSizeMixer	5377	5998	6	0.157895	0.0540451	
EventTimeScaler	23699	19319	1	0.0263158	2.37818	
RootPopulationSizeScaler0	9948	10656	1	0.0263158	0.453878	
LeafPopulationSizeScaler0	12064	8565	1	0.0263158	2.1278	
RootPopulationSizeScaler1	9946	10633	1	0.0263158	0.44036	
LeafPopulationSizeScaler1	11703	8859	1	0.0263158	2.1215	
RootPopulationSizeScaler2	9593	10937	1	0.0263158	0.459446	
LeafPopulationSizeScaler2	11360	9204	1	0.0263158	2.14636	
RootPopulationSizeScaler3	9897	10696	1	0.0263158	0.452209	
LeafPopulationSizeScaler3	11719	8917	1	0.0263158	2.00934	
RootPopulationSizeScaler4	9960	10644	1	0.0263158	0.446888	
LeafPopulationSizeScaler4	11904	8715	1	0.0263158	2.43814	
RootPopulationSizeScaler5	9666	10864	1	0.0263158	0.461199	
LeafPopulationSizeScaler5	11548	9014	1	0.0263158	2.14026	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18444	0	10	0.263158	none	
ConcentrationScaler	2681	2836	3	0.0789474	2.76473	
TimeSizeRateMixer	5931	7035	6	0.157895	0.213952	
TimeRootSizeMixer	6206	6982	6	0.157895	0.0542213	
EventTimeScaler	27226	22902	1	0.0263158	2.39987	
RootPopulationSizeScaler0	11536	12461	1	0.0263158	0.455711	
LeafPopulationSizeScaler0	13907	10185	1	0.0263158	2.15924	
RootPopulationSizeScaler1	11583	12457	1	0.0263158	0.441994	
LeafPopulationSizeScaler1	13561	10460	1	0.0263158	2.15492	
RootPopulationSizeScaler2	11157	12814	1	0.0263158	0.460624	
LeafPopulationSizeScaler2	13128	10883	1	0.0263158	2.16918	
RootPopulationSizeScaler3	11465	12529	1	0.0263158	0.453489	
LeafPopulationSizeScaler3	13558	10538	1	0.0263158	2.0374	
RootPopulationSizeScaler4	11507	12479	1	0.0263158	0.448303	
LeafPopulationSizeScaler4	13708	10342	1	0.0263158	2.47114	
RootPopulationSizeScaler5	11210	12735	1	0.0263158	0.46207	
LeafPopulationSizeScaler5	13261	10736	1	0.0263158	2.16157	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	21071	0	10	0.263158	none	
ConcentrationScaler	3066	3255	3	0.0789474	2.7789	
TimeSizeRateMixer	6824	8022	6	0.157895	0.215042	
TimeRootSizeMixer	7060	8029	6	0.157895	0.0543325	
EventTimeScaler	30943	26440	1	0.0263158	2.42322	
RootPopulationSizeScaler0	13114	14256	1	0.0263158	0.457201	
LeafPopulationSizeScaler0	15788	11746	1	0.0263158	2.19007	
RootPopulationSizeScaler1	13215	14216	1	0.0263158	0.443872	
LeafPopulationSizeScaler1	15404	12037	1	0.0263158	2.18196	
RootPopulationSizeScaler2	12735	14668	1	0.0263158	0.46201	
LeafPopulationSizeScaler2	14875	12576	1	0.0263158	2.18888	
RootPopulationSizeScaler3	13055	14344	1	0.0263158	0.455264	
LeafPopulationSizeScaler3	15305	12203	1	0.0263158	2.05885	
RootPopulationSizeScaler4	13110	14289	1	0.0263158	0.450032	
LeafPopulationSizeScaler4	15532	11935	1	0.0263158	2.50072	
RootPopulationSizeScaler5	12732	14626	1	0.0263158	0.462807	
LeafPopulationSizeScaler5	15029	12381	1	0.0263158	2.18688	
generation 90000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	23683	0	10	0.263158	none	
ConcentrationScaler	3470	3679	3	0.0789474	2.79175	
TimeSizeRateMixer	7688	9038	6	0.157895	0.215428	
TimeRootSizeMixer	7962	9057	6	0.157895	0.0545184	
