generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2644	0	10	0.263158	none	
ConcentrationScaler	378	379	3	0.0789474	2.84815	
TimeSizeRateMixer	769	830	6	0.157895	0.186272	
TimeRootSizeMixer	641	965	6	0.157895	0.0231945	
EventTimeScaler	3914	2279	1	0.0263158	2.29965	
RootPopulationSizeScaler0	1610	1716	1	0.0263158	0.459131	
LeafPopulationSizeScaler0	2187	1188	1	0.0263158	1.84281	
RootPopulationSizeScaler1	1859	1529	1	0.0263158	0.399256	
LeafPopulationSizeScaler1	2225	1165	1	0.0263158	1.54784	
RootPopulationSizeScaler2	1720	1666	1	0.0263158	0.441403	
LeafPopulationSizeScaler2	2269	1096	1	0.0263158	1.98558	
RootPopulationSizeScaler3	1761	1611	1	0.0263158	0.404354	
LeafPopulationSizeScaler3	2233	1187	1	0.0263158	1.51254	
RootPopulationSizeScaler4	1758	1625	1	0.0263158	0.414287	
LeafPopulationSizeScaler4	2436	927	1	0.0263158	1.83746	
RootPopulationSizeScaler5	1764	1633	1	0.0263158	0.420413	
LeafPopulationSizeScaler5	2183	1193	1	0.0263158	1.7898	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5283	0	10	0.263158	none	
ConcentrationScaler	737	800	3	0.0789474	2.88293	
TimeSizeRateMixer	1563	1699	6	0.157895	0.190496	
TimeRootSizeMixer	1330	1933	6	0.157895	0.022693	
EventTimeScaler	7397	5066	1	0.0263158	2.49678	
RootPopulationSizeScaler0	3192	3652	1	0.0263158	0.463151	
LeafPopulationSizeScaler0	4122	2770	1	0.0263158	1.99906	
RootPopulationSizeScaler1	3658	3250	1	0.0263158	0.417997	
LeafPopulationSizeScaler1	4268	2650	1	0.0263158	1.71591	
RootPopulationSizeScaler2	3368	3522	1	0.0263158	0.452104	
LeafPopulationSizeScaler2	4285	2600	1	0.0263158	2.19347	
RootPopulationSizeScaler3	3493	3392	1	0.0263158	0.421144	
LeafPopulationSizeScaler3	4279	2645	1	0.0263158	1.67873	
RootPopulationSizeScaler4	3465	3453	1	0.0263158	0.428934	
LeafPopulationSizeScaler4	4628	2238	1	0.0263158	2.10802	
RootPopulationSizeScaler5	3459	3446	1	0.0263158	0.431805	
LeafPopulationSizeScaler5	4132	2749	1	0.0263158	1.95458	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7894	0	10	0.263158	none	
ConcentrationScaler	1074	1216	3	0.0789474	2.90121	
TimeSizeRateMixer	2310	2584	6	0.157895	0.192415	
TimeRootSizeMixer	1987	2903	6	0.157895	0.0223812	
EventTimeScaler	10698	7954	1	0.0263158	2.59707	
RootPopulationSizeScaler0	4776	5511	1	0.0263158	0.466434	
LeafPopulationSizeScaler0	6030	4307	1	0.0263158	2.0865	
RootPopulationSizeScaler1	5314	5078	1	0.0263158	0.424348	
LeafPopulationSizeScaler1	6184	4172	1	0.0263158	1.80237	
RootPopulationSizeScaler2	4968	5402	1	0.0263158	0.456455	
LeafPopulationSizeScaler2	6209	4168	1	0.0263158	2.30482	
RootPopulationSizeScaler3	5170	5146	1	0.0263158	0.429152	
LeafPopulationSizeScaler3	6189	4202	1	0.0263158	1.75879	
RootPopulationSizeScaler4	5167	5223	1	0.0263158	0.436954	
LeafPopulationSizeScaler4	6673	3654	1	0.0263158	2.24831	
RootPopulationSizeScaler5	5069	5277	1	0.0263158	0.437117	
LeafPopulationSizeScaler5	5958	4360	1	0.0263158	2.03308	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10558	0	10	0.263158	none	
ConcentrationScaler	1441	1648	3	0.0789474	2.91941	
TimeSizeRateMixer	3027	3482	6	0.157895	0.192758	
TimeRootSizeMixer	2625	3843	6	0.157895	0.0221074	
EventTimeScaler	13995	10814	1	0.0263158	2.66902	
RootPopulationSizeScaler0	6303	7400	1	0.0263158	0.467613	
LeafPopulationSizeScaler0	7851	5909	1	0.0263158	2.13978	
RootPopulationSizeScaler1	6967	6855	1	0.0263158	0.429121	
LeafPopulationSizeScaler1	8050	5727	1	0.0263158	1.86063	
RootPopulationSizeScaler2	6515	7265	1	0.0263158	0.458541	
LeafPopulationSizeScaler2	8063	5713	1	0.0263158	2.38166	
RootPopulationSizeScaler3	6842	6900	1	0.0263158	0.434818	
LeafPopulationSizeScaler3	8020	5792	1	0.0263158	1.80949	
RootPopulationSizeScaler4	6792	7018	1	0.0263158	0.440527	
LeafPopulationSizeScaler4	8657	5081	1	0.0263158	2.34107	
RootPopulationSizeScaler5	6627	7149	1	0.0263158	0.439571	
LeafPopulationSizeScaler5	7783	5960	1	0.0263158	2.08608	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13265	0	10	0.263158	none	
ConcentrationScaler	1763	2071	3	0.0789474	2.91789	
TimeSizeRateMixer	3731	4332	6	0.157895	0.193527	
TimeRootSizeMixer	3308	4760	6	0.157895	0.0220469	
EventTimeScaler	17177	13818	1	0.0263158	2.71533	
RootPopulationSizeScaler0	7808	9263	1	0.0263158	0.468447	
LeafPopulationSizeScaler0	9625	7523	1	0.0263158	2.18037	
RootPopulationSizeScaler1	8595	8605	1	0.0263158	0.432892	
LeafPopulationSizeScaler1	9838	7322	1	0.0263158	1.89914	
RootPopulationSizeScaler2	8093	9093	1	0.0263158	0.460964	
LeafPopulationSizeScaler2	9896	7242	1	0.0263158	2.43529	
RootPopulationSizeScaler3	8424	8668	1	0.0263158	0.437794	
LeafPopulationSizeScaler3	9768	7433	1	0.0263158	1.84018	
RootPopulationSizeScaler4	8389	8804	1	0.0263158	0.44392	
LeafPopulationSizeScaler4	10576	6555	1	0.0263158	2.40864	
RootPopulationSizeScaler5	8179	8976	1	0.0263158	0.441925	
LeafPopulationSizeScaler5	9533	7542	1	0.0263158	2.12705	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15906	0	10	0.263158	none	
ConcentrationScaler	2105	2518	3	0.0789474	2.91704	
