generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2585	0	10	0.263158	none	
ConcentrationScaler	385	417	3	0.0789474	2.42282	
TimeSizeRateMixer	1771	1685	6	0.157895	0.279105	
TimeRootSizeMixer	1786	1411	6	0.157895	0.21816	
EventTimeScaler	6868	5859	1	0.0263158	1.52632	
RootPopulationSizeScaler0	1674	1705	1	0.0263158	0.444575	
LeafPopulationSizeScaler0	2285	1091	1	0.0263158	2.09723	
RootPopulationSizeScaler1	1673	1701	1	0.0263158	0.436913	
LeafPopulationSizeScaler1	2141	1211	1	0.0263158	1.95988	
RootPopulationSizeScaler2	1765	1600	1	0.0263158	0.419422	
LeafPopulationSizeScaler2	2263	1103	1	0.0263158	1.56192	
RootPopulationSizeScaler3	1793	1579	1	0.0263158	0.416425	
LeafPopulationSizeScaler3	2315	1062	1	0.0263158	1.29219	
RootPopulationSizeScaler4	1750	1612	1	0.0263158	0.431873	
LeafPopulationSizeScaler4	2321	1060	1	0.0263158	2.0141	
RootPopulationSizeScaler5	1721	1628	1	0.0263158	0.438645	
LeafPopulationSizeScaler5	2404	975	1	0.0263158	1.67093	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5202	0	10	0.263158	none	
ConcentrationScaler	745	854	3	0.0789474	2.44226	
TimeSizeRateMixer	3344	3323	6	0.157895	0.286554	
TimeRootSizeMixer	3569	2969	6	0.157895	0.233115	
EventTimeScaler	13042	12241	1	0.0263158	1.58538	
RootPopulationSizeScaler0	3276	3527	1	0.0263158	0.452419	
LeafPopulationSizeScaler0	4241	2492	1	0.0263158	2.30606	
RootPopulationSizeScaler1	3294	3462	1	0.0263158	0.45031	
LeafPopulationSizeScaler1	4074	2678	1	0.0263158	2.15762	
RootPopulationSizeScaler2	3409	3386	1	0.0263158	0.432374	
LeafPopulationSizeScaler2	4261	2497	1	0.0263158	1.7321	
RootPopulationSizeScaler3	3440	3332	1	0.0263158	0.429819	
LeafPopulationSizeScaler3	4385	2415	1	0.0263158	1.4457	
RootPopulationSizeScaler4	3403	3360	1	0.0263158	0.444827	
LeafPopulationSizeScaler4	4324	2475	1	0.0263158	2.24395	
RootPopulationSizeScaler5	3389	3381	1	0.0263158	0.451445	
LeafPopulationSizeScaler5	4560	2203	1	0.0263158	1.93553	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7845	0	10	0.263158	none	
ConcentrationScaler	1086	1249	3	0.0789474	2.47366	
TimeSizeRateMixer	4925	5122	6	0.157895	0.289793	
TimeRootSizeMixer	5179	4492	6	0.157895	0.24006	
EventTimeScaler	19247	18600	1	0.0263158	1.61987	
RootPopulationSizeScaler0	4859	5385	1	0.0263158	0.455999	
LeafPopulationSizeScaler0	6113	4070	1	0.0263158	2.41865	
RootPopulationSizeScaler1	4890	5285	1	0.0263158	0.455355	
LeafPopulationSizeScaler1	5920	4253	1	0.0263158	2.25082	
RootPopulationSizeScaler2	5126	5124	1	0.0263158	0.44084	
LeafPopulationSizeScaler2	6190	4003	1	0.0263158	1.8188	
RootPopulationSizeScaler3	5068	5141	1	0.0263158	0.436786	
LeafPopulationSizeScaler3	6383	3846	1	0.0263158	1.53115	
RootPopulationSizeScaler4	5109	5115	1	0.0263158	0.453293	
LeafPopulationSizeScaler4	6243	3984	1	0.0263158	2.35968	
RootPopulationSizeScaler5	4930	5259	1	0.0263158	0.453431	
LeafPopulationSizeScaler5	6661	3539	1	0.0263158	2.07551	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10498	0	10	0.263158	none	
ConcentrationScaler	1450	1642	3	0.0789474	2.50277	
TimeSizeRateMixer	6502	6882	6	0.157895	0.292811	
TimeRootSizeMixer	6843	6187	6	0.157895	0.24442	
EventTimeScaler	25391	25303	1	0.0263158	1.63729	
RootPopulationSizeScaler0	6460	7251	1	0.0263158	0.458914	
LeafPopulationSizeScaler0	7922	5709	1	0.0263158	2.48854	
RootPopulationSizeScaler1	6470	7160	1	0.0263158	0.459027	
LeafPopulationSizeScaler1	7737	5893	1	0.0263158	2.31329	
RootPopulationSizeScaler2	6767	6934	1	0.0263158	0.444686	
LeafPopulationSizeScaler2	8088	5586	1	0.0263158	1.87424	
RootPopulationSizeScaler3	6703	6966	1	0.0263158	0.44125	
LeafPopulationSizeScaler3	8275	5432	1	0.0263158	1.58214	
RootPopulationSizeScaler4	6710	6973	1	0.0263158	0.456147	
LeafPopulationSizeScaler4	8144	5527	1	0.0263158	2.43997	
RootPopulationSizeScaler5	6548	7095	1	0.0263158	0.457295	
LeafPopulationSizeScaler5	8750	4926	1	0.0263158	2.17109	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13136	0	10	0.263158	none	
ConcentrationScaler	1822	2065	3	0.0789474	2.51856	
TimeSizeRateMixer	7986	8603	6	0.157895	0.294315	
TimeRootSizeMixer	8585	7872	6	0.157895	0.248627	
EventTimeScaler	31527	31836	1	0.0263158	1.65202	
RootPopulationSizeScaler0	8054	9101	1	0.0263158	0.461255	
LeafPopulationSizeScaler0	9849	7240	1	0.0263158	2.54797	
RootPopulationSizeScaler1	8038	9057	1	0.0263158	0.461248	
LeafPopulationSizeScaler1	9563	7488	1	0.0263158	2.36022	
RootPopulationSizeScaler2	8328	8787	1	0.0263158	0.447219	
LeafPopulationSizeScaler2	9905	7210	1	0.0263158	1.91488	
RootPopulationSizeScaler3	8336	8771	1	0.0263158	0.444565	
LeafPopulationSizeScaler3	10180	6955	1	0.0263158	1.62122	
RootPopulationSizeScaler4	8284	8882	1	0.0263158	0.457605	
LeafPopulationSizeScaler4	10078	7043	1	0.0263158	2.50298	
RootPopulationSizeScaler5	8166	8928	1	0.0263158	0.460357	
LeafPopulationSizeScaler5	10738	6393	1	0.0263158	2.24183	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15754	0	10	0.263158	none	
ConcentrationScaler	2194	2493	3	0.0789474	2.53263	
TimeSizeRateMixer	9414	10292	6	0.157895	0.295405	
TimeRootSizeMixer	10145	9523	6	0.157895	0.250714	
EventTimeScaler	37315	38340	1	0.0263158	1.66004	
RootPopulationSizeScaler0	9659	10864	1	0.0263158	0.463455	
LeafPopulationSizeScaler0	11673	8799	1	0.0263158	2.59125	
RootPopulationSizeScaler1	9594	10836	1	0.0263158	0.463116	
LeafPopulationSizeScaler1	11298	9115	1	0.0263158	2.39373	
RootPopulationSizeScaler2	9918	10554	1	0.0263158	0.44991	
