model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.968889	0.968889	0.025471	1191.54
0,0,0,0,1,0	0.00777778	0.976667	0.007282	1.06862
0,0,1,0,0,0	0.00666667	0.983333	0.007372	0.903681
0,0,0,0,1,1	0.00555556	0.988889	0.001824	3.05724
0,0,0,1,0,1	0.00222222	0.991111	0.001921	1.15715
0,0,0,1,0,0	0.00111111	0.992222	0.007469	0.147816
0,0,0,0,0,1	0.00111111	0.993333	0.007322	0.150806
0,0,1,0,0,1	0.00111111	0.994444	0.001806	0.614805
0,0,1,0,2,1	0.00111111	0.995556	0.001595	0.696284
0,1,0,1,0,1	0.00111111	0.996667	0.001255	0.88522
0,1,1,0,1,1	0.00111111	0.997778	0.001873	0.592773
0,1,1,1,0,1	0.00111111	0.998889	0.001775	0.625562
0,1,1,1,1,1	0.00111111	1	0.007423	0.148739
