model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.692222	0.692222	0.025958	84.3946
0,0,0,1,0,0	0.0411111	0.733333	0.007437	5.72204
0,0,0,0,1,0	0.0377778	0.771111	0.007469	5.21726
0,1,1,1,1,1	0.0211111	0.792222	0.007265	2.94697
0,0,0,0,0,1	0.0177778	0.81	0.007384	2.43309
0,0,0,1,1,0	0.0144444	0.824444	0.001888	7.74813
0,1,0,0,0,0	0.0111111	0.835556	0.007371	1.51311
0,0,1,0,0,0	0.0111111	0.846667	0.007385	1.51022
0,0,1,0,1,0	0.0111111	0.857778	0.001768	6.34394
0,1,0,0,0,1	0.00777778	0.865556	0.001897	4.12434
0,1,0,1,0,1	0.00666667	0.872222	0.001292	5.18788
0,0,0,1,0,1	0.00666667	0.878889	0.001807	3.70741
0,0,0,1,1,1	0.00666667	0.885556	0.001239	5.41008
0,1,1,1,0,1	0.00666667	0.892222	0.001883	3.5575
0,0,0,1,2,0	0.00555556	0.897778	0.004636	1.19946
0,1,1,0,0,0	0.00555556	0.903333	0.001831	3.04553
0,0,1,0,0,1	0.00444444	0.907778	0.001883	2.36637
0,0,1,1,0,0	0.00444444	0.912222	0.001874	2.37776
0,1,1,1,1,0	0.00444444	0.916667	0.001874	2.37776
0,1,0,1,1,1	0.00444444	0.921111	0.001887	2.36135
0,1,0,2,0,2	0.00333333	0.924444	0.001563	2.13644
0,0,1,1,1,1	0.00333333	0.927778	0.001837	1.81728
0,1,1,1,2,1	0.00333333	0.931111	0.004704	0.707642
0,1,1,0,1,1	0.00333333	0.934444	0.001853	1.80156
0,0,1,2,0,0	0.00222222	0.936667	0.004743	0.467343
0,0,1,2,1,0	0.00222222	0.938889	0.001573	1.41365
0,1,2,2,2,1	0.00222222	0.941111	0.001612	1.37939
0,0,0,0,1,2	0.00222222	0.943333	0.004797	0.462057
0,0,1,2,3,0	0.00222222	0.945556	0.006603	0.33507
0,1,1,1,2,0	0.00222222	0.947778	0.00159	1.39851
0,0,0,1,0,2	0.00222222	0.95	0.00472	0.469631
0,0,0,1,2,2	0.00222222	0.952222	0.001577	1.41006
0,0,1,0,1,1	0.00222222	0.954444	0.001263	1.76117
0,1,0,0,2,1	0.00222222	0.956667	0.001614	1.37768
0,0,1,0,2,1	0.00222222	0.958889	0.001581	1.40648
0,1,0,1,1,0	0.00222222	0.961111	0.001218	1.82632
0,0,1,1,0,2	0.00111111	0.962222	0.001603	0.692803
0,0,1,1,0,1	0.00111111	0.963333	0.001241	0.895219
0,1,0,2,1,1	0.00111111	0.964444	0.001588	0.699358
0,1,0,2,2,2	0.00111111	0.965556	0.001559	0.712388
0,1,0,2,3,1	0.00111111	0.966667	0.003234	0.342842
0,0,1,1,1,0	0.00111111	0.967778	0.001232	0.901767
0,1,1,0,0,1	0.00111111	0.968889	0.001262	0.880304
0,1,0,0,2,0	0.00111111	0.97	0.004777	0.231742
0,1,1,0,2,1	0.00111111	0.971111	0.001597	0.695411
0,1,1,1,0,0	0.00111111	0.972222	0.00127	0.874751
0,0,1,0,0,2	0.00111111	0.973333	0.004749	0.233115
0,1,0,0,1,0	0.00111111	0.974444	0.001865	0.59532
0,0,1,1,2,0	0.00111111	0.975556	0.001667	0.666162
0,1,1,1,1,2	0.00111111	0.976667	0.004609	0.24023
0,0,1,1,2,1	0.00111111	0.977778	0.001655	0.671001
0,0,1,2,2,0	0.00111111	0.978889	0.001594	0.696721
0,1,1,2,0,1	0.00111111	0.98	0.00156	0.711931
0,1,1,2,1,1	0.00111111	0.981111	0.00483	0.229187
0,1,1,2,1,3	0.00111111	0.982222	0.006394	0.172855
0,1,1,2,2,1	0.00111111	0.983333	0.001619	0.685946
0,1,1,2,2,2	0.00111111	0.984444	0.001539	0.72166
0,1,1,2,3,1	0.00111111	0.985556	0.00645	0.171345
0,1,2,0,0,0	0.00111111	0.986667	0.004721	0.234504
0,1,2,0,1,1	0.00111111	0.987778	0.001555	0.714223
0,1,2,0,3,1	0.00111111	0.988889	0.003261	0.339994
0,1,2,1,0,1	0.00111111	0.99	0.001549	0.716994
0,1,2,1,1,0	0.00111111	0.991111	0.001606	0.691507
0,1,2,1,1,1	0.00111111	0.992222	0.004765	0.232329
0,1,2,1,3,1	0.00111111	0.993333	0.006355	0.173923
0,1,2,2,0,1	0.00111111	0.994444	0.000824	1.34882
0,1,2,2,0,2	0.00111111	0.995556	0.001554	0.714684
0,1,2,2,1,1	0.00111111	0.996667	0.001531	0.725437
0,0,1,2,1,2	0.00111111	0.997778	0.00082	1.35541
0,1,2,2,3,2	0.00111111	0.998889	0.006412	0.172367
0,1,2,3,0,0	0.00111111	1	0.006429	0.171908
